Function	FT00104	FT00109	FT00114	FT00128	FT00149	FT00174	FT00177	FT00182	FT00189	FT00202	FT00220	FT00231	FT00303	FT00311	FT00385	FT00400	ST00001	ST00003	ST00005	ST00006	ST00008	ST00009	ST00015	ST00016	ST00017	ST00018	ST00019	ST00021	ST00023	ST00026	ST00027	ST00028	ST00030	ST00031	ST00035	ST00039	ST00040	ST00041	ST00042	ST00044	ST00045	ST00046	ST00047	ST00050	ST00051	ST00053	ST00054	ST00056	ST00057	ST00059	ST00060	ST00062	ST00063	ST00064	ST00065	ST00067	ST00070	ST00075	ST00077	ST00078	ST00081	ST00082	ST00083	ST00084	ST00085	ST00088	ST00091	ST00092	ST00094	ST00100	ST00101	ST00112	ST00123	ST00132	ST00142	ST00143	ST00146	ST00162	ST00176	ST00184	ST00190	ST00203	ST00205	ST00207	ST00208	ST00219	ST00223	ST00226	ST00227	ST00234	ST00242	ST00259	ST00263	ST00266	ST00278	ST00281	ST00305	ST00338	ST00348	ST00379	ST00382	ST00383	ST00384	ST00386	ST00387	ST00395	ST00411	ST00412	ST00415	ST00420	ST00422	ST00425	ST00465	ST00480	ST00541	SW00001	SW00003	SW00004	SW00006	SW00007	SW00018	SW00021	SW00027	SW00028	SW00032	SW00035	SW00041	SW00106	SW00109	SW00115	SW00116	SW00127	SW00148	SW00172	SW00176	SW00183	SW00197	SW00213	SW00224	SW00295	SW00303	SW00378	SW00395
beta_Lactam_resistance	0.0	0.0	2.26E-5	0.0	0.0	7.56689E-4	8.28E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.01426E-4	6.14972E-4	3.53835E-4	8.07401E-4	3.12958E-4	2.60936E-4	6.40474E-4	3.32118E-4	7.34794E-4	5.12344E-4	0.0	0.00124672	3.75206E-4	1.72384E-4	0.00124859	3.37456E-4	1.99035E-4	6.5146E-4	0.0	5.10978E-4	0.00109961	1.77811E-4	4.52238E-4	0.00151814	2.02685E-4	0.0	0.00126245	2.73877E-4	7.97935E-4	0.00109219	3.58E-5	4.94672E-4	0.00111686	3.3208E-4	7.42813E-4	5.97959E-4	0.00142049	0.00104519	6.9148E-4	0.0	7.12508E-4	5.81362E-4	2.10057E-4	2.66289E-4	1.66536E-4	3.4764E-4	4.19845E-4	5.87165E-4	7.00015E-4	4.10634E-4	4.73345E-4	3.36855E-4	4.13718E-4	2.83942E-4	3.85166E-4	5.03671E-4	0.0	2.49012E-4	2.11E-5	4.17E-5	2.39514E-4	1.88265E-4	3.29083E-4	1.25055E-4	9.01181E-4	0.00159872	8.0723E-4	4.81563E-4	7.40981E-4	7.0004E-4	1.45988E-4	1.97027E-4	8.18484E-4	0.00102358	9.65133E-4	0.0	0.00156674	7.25797E-4	2.85618E-4	1.38988E-4	5.04902E-4	0.00101536	9.19349E-4	5.33066E-4	5.3909E-4	0.0	8.20618E-4	0.00124515	4.74648E-4	0.00165392	0.00127403	5.35049E-4	0.00135488	4.76233E-4	4.29991E-4	0.00100612	5.81811E-4	7.88313E-4	0.00161852	5.40133E-4	0.00102862	6.12677E-4	0.0	5.69317E-4	6.72827E-4	0.00146205	3.6931E-4	6.18325E-4	0.00160447	1.69461E-4	3.71536E-4	0.00137193	0.00173749	0.00103269	0.00143377	0.00158283	5.57989E-4	3.8838E-4	5.72345E-4	5.84337E-4	2.85678E-4	0.00122914	0.00190654	0.00126295	8.00734E-4	0.00221293	9.89697E-4
Monoterpenoid_biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.46E-5	0.0	0.0	2.89E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Limonene_and_pinene_degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.81E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00330975	0.00334703	0.00320869	0.0016749	0.002742	0.00212453	0.00336882	0.00304783	0.00290157	0.0	0.00340224	0.00250192	0.00281174	0.00245322	0.00246425	0.00227368	0.00293587	0.0	0.00281795	0.00400572	0.0	0.00308441	0.00372211	0.00246728	0.0	0.0035038	0.00178773	0.00226102	0.00257543	0.00110101	0.0035753	0.00349563	0.00337318	0.00315001	0.00332731	0.0022985	0.00345837	0.00325088	9.23E-6	0.00366418	0.00327723	0.00268821	0.00229449	0.00360302	0.00345837	0.0	0.0024695	0.00343017	0.00253724	0.00297573	0.00342852	0.002677	0.00335046	0.00274632	0.00256729	0.00271615	0.00281582	0.00302564	0.00270828	0.00296895	0.00277353	0.00288413	0.00344111	0.00331678	0.00347686	0.00335284	0.00382078	0.00311084	0.00278592	0.00286303	0.00278035	0.00282208	0.00366095	0.00324997	2.08E-6	0.00355465	0.00332638	0.00344525	0.00278778	0.00289474	0.00338017	0.00314835	0.00337535	0.00288366	5.42E-7	7.26E-7	0.00298002	0.00266267	0.0049668	0.00304325	0.00388988	0.00362435	4.9E-6	0.00283866	0.00312974	0.00372586	0.00346751	0.00399575	0.00374449	0.00291111	0.00308326	0.0	0.00340312	0.00400878	0.0	0.00251091	0.0	2.6E-6	3.97E-5	0.0	0.00350267	0.00407383	0.0043816	0.0034719	0.00253256	0.00251169	0.0	0.00587719	0.00286388	0.00450669	0.00343182	0.0034886	0.00355163	8.96E-5	0.00396861	3.22E-5
Folate_biosynthesis	0.0	5.95273E-4	8.36832E-4	0.00153923	0.0	0.0	0.00672345	0.0	0.0	3.24918E-4	5.9252E-4	0.0	4.25996E-4	3.6788E-4	0.0	3.98058E-4	0.0142708	0.0154549	0.0133619	0.0160666	0.0160145	0.0138903	0.0153476	0.0163746	0.0100643	0.0136019	0.0131905	0.0113239	0.0120929	0.0149266	0.00959473	0.0144021	0.0174384	0.014874	0.01191	0.0121934	0.0129409	0.0164312	0.0104213	0.016154	0.0147197	0.0	0.0123762	0.0126694	0.0123686	0.0125926	0.0182083	0.015541	0.0103823	0.0135554	0.0142599	0.0119252	0.0123231	0.0144609	0.0134207	0.0104595	0.0140057	0.0126454	0.0121831	0.0176867	0.0144216	0.0134268	0.0115861	0.0138893	0.0102997	0.0119464	0.0148532	0.014838	0.012781	0.0113046	0.0137323	0.0127357	0.014619	0.0141328	0.0177447	0.0105937	0.013388	0.0112792	0.0153927	0.016671	0.0116827	0.0102912	0.0149271	0.0140694	0.0135093	0.0148056	0.0140252	0.0122244	0.0181721	0.0125458	0.0123427	0.00831253	0.011243	0.0131843	0.0163587	0.014595	0.0166111	0.0150816	0.0138428	0.0167462	0.0148649	0.0022667	0.0123526	0.0104167	0.0163418	0.0109836	0.0103164	0.0167043	0.015061	0.0147231	0.0141049	0.0165113	0.0143723	0.0116309	0.0117259	0.0104233	0.0110254	0.0105202	0.00118025	0.00901763	0.0130066	0.00805884	0.0126927	0.00982831	0.0094115	0.00989882	0.0143421	0.0140699	0.0117924	0.0116095	0.0166001	0.0115761	0.0141361	0.00553758	0.0129973	0.0150317	0.0143775	0.0126666	0.014959	0.0109075	0.0114666	0.0106751	0.00371324
Purine_metabolism	0.00447661	0.00400073	0.00400372	0.00433479	0.00541655	0.0042727	0.00813971	0.00427592	0.00487362	0.00412156	0.00361313	0.00470415	0.00375105	0.00403842	0.00430338	0.00361657	0.00957721	0.0116229	0.0100799	0.00966574	0.0104444	0.00960325	0.00875468	0.0096558	0.0116994	0.0101611	0.0106249	0.0095914	0.0105216	0.0109769	0.0118768	0.0103952	0.00958004	0.0108554	0.0105574	0.0109782	0.0113321	0.00971368	0.0119973	0.00948708	0.00981241	0.0	0.0115653	0.0111921	0.010628	0.0107752	0.00936836	0.0102565	0.0116034	0.00941491	0.00981799	0.0108651	0.010285	0.00979651	0.0104385	0.00646699	0.0100076	0.0110097	0.0102513	0.0105853	0.00968507	0.010113	0.00967973	0.0111329	0.0101299	0.0114955	0.0102938	0.0108043	0.0109672	0.0110743	0.00964969	0.0104647	0.0113789	0.00989067	0.0106933	0.0116154	0.0107233	0.0121361	0.0102036	0.00961389	0.0107988	0.011257	0.010231	0.00955803	0.0102022	0.0101596	0.0104476	0.0110628	0.00992042	0.011656	0.0111223	0.0113515	0.0114163	0.0100064	0.00952752	0.00985844	0.00928632	0.0105593	0.00982188	0.0105905	0.0102295	0.00562522	0.0096789	0.0116582	0.00981821	0.0103416	0.0111835	0.00988071	0.0101133	0.00963116	0.0100285	0.00980253	0.00981334	0.0100349	0.01092	0.00996884	0.0107445	0.0106359	0.00598386	0.0119479	0.010172	0.00644325	0.0107377	0.00609044	0.0113016	0.00674587	0.0108905	0.0099937	0.00989383	0.011446	0.0101362	0.0105381	0.0107416	0.0072601	0.0099929	0.00974239	0.0104432	0.0103651	0.0100704	0.0105611	0.00986278	0.00972346	0.0042084
Fluorobenzoate_degradation	0.0	0.0	0.0	1.95E-5	0.0	0.0	0.0	0.0	0.0	0.0	3.14E-6	7.05616E-4	0.0	0.0	0.0	0.0	0.0	4.74E-7	0.0	0.0	0.0	0.0	0.0	7.73147E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00383126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.69779E-4	6.03953E-4	0.0	0.00206816	0.0	0.0	0.0	0.0	0.0	0.0	4.52448E-4	0.0	0.0	6.77368E-4	8.74669E-4	0.0	0.0	6.68938E-4	0.0	0.00167405	0.0	0.0	0.0	0.0	0.0	0.00280009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.75E-5	0.0	0.0	0.0	1.33E-5	0.0	0.0	1.82151E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.52071E-4	0.0	9.16E-5	0.0	0.0032861	0.0	0.0	0.0	1.8E-6	0.00223991	1.65E-6
Nicotinate_and_nicotinamide_metabolism	2.30789E-4	7.11009E-4	2.83709E-4	3.77257E-4	0.0	0.0	0.00491974	4.07869E-4	0.0	1.24567E-4	4.31154E-4	0.0	5.21352E-4	0.00101415	3.79423E-4	4.01229E-4	0.0121818	0.0134339	0.012857	0.0127598	0.0132224	0.0137702	0.0117073	0.01337	0.0119935	0.0122809	0.0157421	0.0120959	0.0123369	0.0126092	0.0115353	0.0165271	0.0129367	0.0138767	0.00969843	0.0134027	0.0130679	0.0142776	0.0138962	0.0135625	0.014332	0.0252054	0.0131214	0.0119571	0.012094	0.0123792	0.0106508	0.0111936	0.0106321	0.0127943	0.0136631	0.0127282	0.0139678	0.0142661	0.0145048	0.00672169	0.0124121	0.0124422	0.0117829	0.0130546	0.0126584	0.0126385	0.0140049	0.0129597	0.0127227	0.0134304	0.0126242	0.0161427	0.0122975	0.0112364	0.0114869	0.0131045	0.0138956	0.0133139	0.0137241	0.0137933	0.0121355	0.0125362	0.0126967	0.0106104	0.0134048	0.0136066	0.0124756	0.0128643	0.0142282	0.0147541	0.0126547	0.0140813	0.013271	0.0112167	0.0131445	0.011035	0.0138089	0.0118022	0.0129094	0.014048	0.0138189	0.0164157	0.0136393	0.0131455	0.0126568	0.00291966	0.0107276	0.0125576	0.0128054	0.012786	0.0128044	0.0127775	0.0130226	0.00930869	0.0159981	0.0123327	0.0136746	0.0132776	0.0126099	0.00971695	0.0110117	0.0109581	0.00282511	0.0105147	0.0116004	0.00651072	0.0123852	0.00601001	0.0143709	0.0108835	0.0109736	0.0117268	0.0133235	0.0130262	0.0144942	0.012652	0.0133536	0.00807215	0.0143838	0.0125002	0.011813	0.0125736	0.0124037	0.01328	0.0102045	0.0116414	0.00606139
Benzoate_degradation	1.82E-6	0.0	8.71E-5	0.0	0.0	0.0	2.91633E-4	2.1E-6	0.0	1.83699E-4	3.51E-5	0.0	0.0	1.34605E-4	2.22E-5	0.0	0.00182423	0.00252922	0.00224592	0.00269629	0.00201504	0.00249673	0.00180838	0.00221046	0.00267126	0.00249987	0.00164201	0.00291482	0.00255962	0.00233666	0.00255093	0.00205435	0.00190459	0.0024078	0.00126985	0.00245446	0.00292638	0.00230684	0.00252225	0.00456138	0.00134852	0.0	0.00283994	0.00207064	0.00242924	0.00246655	0.00169548	0.0027098	0.0032241	0.00205775	0.00251647	0.00281144	0.00246852	0.00190837	0.00278382	3.30049E-4	0.00256669	0.0026191	0.00177798	0.00184059	0.00241315	0.00251264	0.00231706	0.00264814	0.0024934	0.00228232	0.00277169	0.00241054	0.00261549	0.00275123	0.00215427	0.00231737	0.00216173	0.00202124	0.00190107	0.00240274	0.00234239	0.00235452	0.00308895	0.00216703	0.00285693	0.00250536	0.00251572	0.00313294	0.00265852	0.00217944	0.00266423	0.00288667	0.00205813	0.0030716	0.0029261	0.00135658	0.00282142	0.0025118	0.00261868	0.00217353	0.00178987	0.00278638	0.0025301	0.00326372	0.00220807	3.13E-5	0.00131935	0.00274978	0.00232665	0.00491186	0.00287125	0.00262026	0.00276959	0.00233629	0.00284663	0.00243723	0.00308894	0.00236604	0.00334089	0.00355062	0.00257966	0.00243423	1.8717E-4	0.00237274	0.0031537	7.09977E-4	0.00215112	2.04567E-4	0.00293505	7.48623E-4	0.00161097	0.00296641	0.00330714	0.00314097	0.00310226	0.00214167	0.00220341	9.97102E-4	0.00482215	0.00237276	0.0038276	0.00297786	0.00248684	0.00271222	6.5033E-4	0.00352151	4.70083E-4
Xylene_degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.17E-7	0.0	0.0	0.0	0.0	0.0	0.0	2.47E-6	1.25E-6	8.6E-7	3.73E-7	9.13E-7	3.33E-6	8.49E-7	1.87E-6	1.0E-7	9.06E-8	0.0	3.59E-6	5.72E-6	3.72E-7	8.92E-7	0.0	2.53E-7	2.44E-6	0.0	7.31E-7	2.85E-7	1.19E-6	3.85E-7	0.002252	1.34E-6	0.0	5.65E-6	1.45E-6	3.35E-7	1.99E-6	4.52E-7	1.42E-6	2.49E-6	2.16E-6	1.72E-6	3.86E-6	0.0	2.45E-6	2.74E-6	0.0	1.54E-6	1.32E-6	9.25E-7	7.78E-7	8.81E-7	9.87E-7	2.83E-6	1.2E-6	7.02E-7	2.14E-6	5.83E-6	1.33E-6	1.27E-6	2.1E-7	5.79E-7	9.93E-7	0.0	8.56E-7	4.93E-7	0.0	7.4E-7	1.63E-7	1.61E-6	0.0	2.19E-6	5.73E-6	2.44E-6	4.77E-6	6.49E-7	1.44E-6	1.15E-6	2.81E-7	4.85E-6	4.83E-7	3.13E-6	0.0	3.01E-6	4.78E-6	1.6E-6	4.22E-6	5.24E-7	3.98E-6	1.17E-6	1.96E-6	2.55E-6	0.0	2.41E-6	1.96E-6	6.87E-7	3.01E-5	5.27E-6	1.1E-6	1.11E-6	4.17E-6	0.0	1.24E-6	1.53E-6	5.13E-7	2.69E-6	0.0	1.29E-6	5.78E-6	0.0	1.4E-6	2.68E-6	0.0	2.44E-6	0.0	3.14E-6	1.89E-6	0.0	1.97E-6	5.35E-6	1.62E-6	5.52E-6	1.77E-6	1.45E-6	0.0	8.56E-5	2.08E-6	1.57E-5	1.09E-6	7.03E-7	1.57E-6	3.89E-6	3.65E-6	8.05E-6
Phenylpropanoid_biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	3.62E-6	0.0	0.0	3.36E-6	1.61E-6	3.31E-6	0.0	0.0	0.00975783	0.0	2.76E-6	1.37E-5	7.22E-6	2.37E-6	8.76E-6	2.47E-6	1.35E-6	5.21E-6	5.26E-6	9.23E-7	4.78E-6	2.88E-6	1.25E-6	3.55E-6	1.7E-6	1.02E-5	1.13E-6	5.45E-6	0.0	7.36E-6	2.93E-6	3.95E-6	8.33E-8	2.47E-5	3.21E-6	0.0	6.92E-6	5.08E-6	4.15E-6	9.28E-6	3.79E-7	1.11E-5	5.02E-6	7.84E-6	1.82E-6	3.24E-6	8.06E-6	5.36E-6	4.89E-7	4.37E-6	4.03E-6	2.72E-6	1.03E-6	1.27E-6	4.72E-6	3.22E-6	7.3E-6	2.99E-6	1.39E-6	1.66E-6	5.13E-6	1.15E-5	3.26E-6	6.68E-6	2.56E-7	3.75E-6	7.01E-7	6.75E-6	3.91E-6	2.48E-6	7.85E-7	0.0	6.23E-6	6.4E-6	1.68E-5	5.43E-6	6.1E-6	1.6E-5	1.23E-5	9.43E-6	2.74E-6	6.32E-7	3.0E-6	7.13E-6	1.95E-5	0.0	6.34E-6	1.04E-5	9.94E-6	7.22E-6	1.09E-5	7.54E-6	7.62E-6	8.54E-6	3.97E-6	0.0	4.27E-6	2.57E-6	3.67E-6	2.09E-5	8.97E-6	2.59E-6	6.88E-6	3.18E-6	4.53E-6	9.21E-6	3.44E-6	2.69E-6	9.1E-6	5.7E-6	2.49E-6	8.39E-7	0.0	3.44E-6	5.24E-6	0.0	1.31E-6	5.35E-7	3.11E-6	1.1E-5	1.93E-7	8.16E-6	7.86E-6	2.05E-5	3.09E-5	6.07E-6	1.18E-5	0.0	5.26E-5	7.6E-6	3.11E-5	1.25E-5	5.41E-6	5.18E-6	1.57E-5	1.87E-5	2.02E-6
Glycine_serine_and_threonine_metabolism	0.0	5.40425E-4	7.06431E-4	7.37384E-4	0.0	5.093E-4	0.00490885	8.29374E-4	9.18613E-4	3.72452E-4	2.68502E-4	3.61064E-4	3.35037E-4	0.00108389	4.87901E-4	6.03381E-4	0.0135541	0.013796	0.0131924	0.0120681	0.0132563	0.011499	0.0135869	0.0131737	0.0147303	0.0134923	0.0134366	0.0126937	0.0124441	0.013107	0.0127562	0.0116783	0.0143191	0.0112735	0.0157995	0.0120035	0.0135484	0.0122968	0.0136912	0.0121071	0.0119773	0.0662908	0.0141266	0.0133393	0.0136345	0.0110272	0.0131957	0.0117914	0.0127388	0.0128488	0.0122409	0.0124866	0.0134593	0.0126904	0.0118931	0.00652287	0.012841	0.0121445	0.0134901	0.0144145	0.0145442	0.0122306	0.0126844	0.0130942	0.0122982	0.0144973	0.013393	0.0137544	0.0130476	0.0119694	0.0139258	0.0126984	0.0137389	0.0134933	0.0131353	0.0130336	0.013446	0.0152557	0.0131366	0.0133055	0.0128107	0.0143167	0.0132817	0.0123195	0.013117	0.0121922	0.0135726	0.012865	0.0130933	0.0130402	0.0133331	0.00981415	0.0130307	0.0120152	0.0131076	0.013064	0.0131712	0.013257	0.0135879	0.0145724	0.0128377	0.00252205	0.0105692	0.0128941	0.0134341	0.01331	0.0125287	0.0124253	0.0112981	0.0115937	0.0124938	0.0124553	0.0119017	0.0118763	0.0125298	0.0106813	0.0124984	0.00908057	0.00363835	0.0106893	0.011268	0.00557479	0.0117545	0.00290076	0.0107903	0.00737779	0.00838883	0.0126216	0.0120276	0.0119869	0.0114255	0.0108114	0.0120547	0.00548045	0.0114962	0.0115032	0.0114065	0.0106276	0.0124731	0.011625	0.0115642	0.0122578	0.00554319
Lysine_biosynthesis	3.37345E-4	2.89333E-4	1.6751E-4	1.50635E-4	0.0	9.43511E-4	0.00789317	0.0	3.8643E-4	1.56E-5	6.14302E-4	1.43508E-4	4.20563E-4	6.80843E-4	1.65E-6	2.50914E-4	0.017636	0.0170717	0.0178564	0.0155498	0.0204886	0.0179387	0.0189192	0.0173065	0.0204396	0.0172074	0.0230086	0.0199022	0.0190201	0.0187605	0.0225937	0.0216147	0.0179279	0.0199354	0.018115	0.0176997	0.0187386	0.0169086	0.0187642	0.0150067	0.0169681	0.0	0.0192432	0.0178608	0.0183734	0.0184028	0.0190166	0.018038	0.018574	0.0175223	0.0167399	0.0171115	0.0172177	0.0175682	0.0209987	0.0080831	0.0184474	0.017718	0.0172398	0.018674	0.0178915	0.0159486	0.0177097	0.0174682	0.0182978	0.0181745	0.0173603	0.0178376	0.0180308	0.0163536	0.0173208	0.0177796	0.0199122	0.0164872	0.017669	0.0185805	0.016894	0.0220017	0.0174803	0.018868	0.0178502	0.0163046	0.0187179	0.0153102	0.0178483	0.016815	0.0178283	0.0199631	0.0181478	0.0186738	0.0180553	0.0121279	0.015578	0.0154524	0.0162945	0.0171146	0.0163903	0.016732	0.0176065	0.0161344	0.0168728	0.00338531	0.0166609	0.0187228	0.0164469	0.0156584	0.0175584	0.0185194	0.0173474	0.0144154	0.0149736	0.016145	0.0176525	0.0187096	0.0171948	0.0157463	0.0148586	0.0143592	0.00504817	0.0165603	0.017619	0.00843766	0.0193252	0.00259369	0.015809	0.0083431	0.0114374	0.0164412	0.0159645	0.0150082	0.0148199	0.0153396	0.0184514	0.00934236	0.0145022	0.017383	0.0124752	0.0153913	0.0178538	0.0174564	0.0139571	0.0168971	0.00624986
Naphthalene_degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.21E-4	0.0	1.54E-6	2.43476E-4	0.0	0.0	0.0	0.0	7.17E-5	0.00549034	0.00534513	0.0	0.00513034	0.00346144	0.00534075	0.0	0.00543485	0.0	0.00549353	0.0	0.00588044	0.00556739	0.0	0.0	0.0	0.00566268	0.00575754	0.00396944	0.00510792	0.00613757	0.0	0.0	0.006294	0.00491428	0.0	0.00675455	0.00351453	0.00461557	0.00566526	0.00272552	0.0	0.00556679	0.0	0.0	0.00594082	0.0	0.00592571	0.0	5.10417E-4	0.00619499	0.00586814	0.00533521	0.0	0.00547138	0.00605051	0.0052493	0.00475803	0.0	0.0054009	0.0058818	0.00542569	0.00568524	0.00587299	0.00535538	0.00550834	0.00425711	0.0051396	0.00531901	0.0	0.00508517	0.00611527	0.00562887	0.0	0.00583284	0.00494971	0.0057138	0.00638155	0.00511777	0.00498374	0.0	0.0	0.0	0.00592507	0.00565657	0.0	0.00487616	0.00571917	0.00557226	0.00541153	0.00475387	0.00512107	0.00554153	0.0054218	0.00452622	0.0	0.0	0.00658986	0.00475905	0.00719259	0.00643087	0.0	0.00633929	0.0048093	0.0	0.00518034	0.00623311	0.0062552	0.0065146	0.00700381	0.0	0.00478432	0.0	0.00526801	0.0	0.00111193	0.00477613	0.0	0.0	0.0	0.0040049	0.00551639	0.00638855	0.00647476	0.00469141	0.00428345	0.00462027	0.0	0.00892648	0.00577252	0.00708176	0.00506736	0.00595862	0.00592134	9.14891E-4	0.00631692	9.28569E-4
Lipoic_acid_metabolism	0.200359	0.152066	0.18526	0.18973	0.189594	0.165939	0.113316	0.204057	0.156381	0.180029	0.166619	0.182246	0.178482	0.167383	0.205463	0.183976	0.0178806	0.0130579	0.0177668	0.00791922	0.00524397	0.0195557	0.0155522	0.0163184	0.00491004	0.0158515	0.00424775	0.0163242	0.013955	0.0162506	0.00889966	0.00406638	0.0205765	0.00694994	0.0184754	0.00991675	0.00993831	0.0166898	0.00878534	0.0118506	0.0179162	0.0	0.0084721	0.00621768	0.00731745	0.0111157	0.027118	0.0181804	0.00489169	0.0113241	0.0138455	0.0076822	0.0116928	0.016519	0.00562535	0.0294887	0.0166945	0.00609814	0.0180104	0.0156328	0.0167192	0.0106866	0.0127048	0.0108194	0.0147511	0.0155431	0.0152771	0.00497838	0.0145697	0.008033	0.019538	0.0107032	0.00915448	0.0161574	0.0170624	0.00768032	0.0116835	0.0141088	0.0103213	0.0170919	0.00584816	0.0134958	0.0131691	0.0161	0.0142468	0.0182684	0.0159615	0.00850779	0.0165386	0.00805877	0.0112226	0.0936111	0.0107949	0.0138543	0.0154556	0.0172322	0.0224171	0.0139924	0.0126531	0.0175246	0.0179951	0.142078	0.0418936	0.00484319	0.0169125	0.0113768	0.00580307	0.0234206	0.00933506	0.0223991	0.00971175	0.0163623	0.0131004	0.0159538	0.0136523	0.0421594	0.023738	0.0361676	0.187917	0.0417977	0.0172234	0.0211966	0.00686934	0.0901969	0.0244345	0.0257645	0.080885	0.0109488	0.0102376	0.0188313	0.0195251	0.0291806	0.00586731	0.0901544	0.0134332	0.0179785	0.0213596	0.0325374	0.0120516	0.00509576	0.0224458	0.0129502	0.00941733
Biosynthesis_of_siderophore_group_nonribosomal_peptides	0.0	0.0	0.0	0.0	0.0	0.0	7.25E-5	0.0	0.0	1.05E-6	1.81E-6	6.86E-5	0.0	0.0	1.1E-6	0.0	4.3013E-4	2.51054E-4	5.9153E-4	4.17875E-4	2.0473E-4	4.5767E-4	1.41E-5	2.92949E-4	1.85245E-4	4.04539E-4	3.9E-5	0.0010003	2.25948E-4	2.71437E-4	2.79066E-4	3.53593E-4	1.75722E-4	3.72141E-4	1.14E-5	8.0746E-4	3.75344E-4	1.71277E-4	4.16398E-4	0.001688	6.27E-5	0.0	7.6498E-4	3.72434E-4	4.66906E-4	6.28998E-4	5.21E-5	2.51123E-4	4.01802E-4	2.70478E-4	4.02229E-4	5.90788E-4	2.92875E-4	3.06027E-4	3.86277E-4	3.71132E-4	4.84291E-4	4.72446E-4	5.49873E-4	3.95589E-4	3.66925E-4	7.4595E-4	3.81338E-4	3.31314E-4	4.51874E-4	1.85347E-4	3.08495E-4	9.26521E-4	6.17873E-4	4.512E-4	1.44978E-4	3.15229E-4	1.519E-4	3.60096E-4	4.14746E-4	2.68703E-4	2.78332E-4	1.78042E-4	5.35785E-4	3.28119E-4	5.37863E-4	3.25004E-4	0.00112093	0.00284398	3.08228E-4	6.04333E-4	6.28518E-4	1.28751E-4	3.49174E-4	0.00125658	7.76741E-4	4.71E-5	4.3596E-4	0.00232013	3.72072E-4	3.94104E-4	2.49817E-4	4.24444E-4	3.7052E-4	5.22136E-4	1.3915E-4	1.2202E-4	2.71412E-4	3.49695E-4	2.59236E-4	0.0021439	2.12641E-4	3.88917E-4	2.96407E-4	2.74004E-4	3.89623E-4	4.6265E-4	1.65681E-4	8.21017E-4	7.47088E-4	0.00153111	2.74993E-4	8.20224E-4	1.11669E-4	6.60058E-4	3.90862E-4	5.21301E-4	7.81E-5	2.62468E-4	3.5019E-4	3.0521E-4	2.30982E-4	4.47936E-4	7.27624E-4	0.00157264	8.56651E-4	0.0011747	5.97276E-4	5.21473E-4	7.83976E-4	0.00114033	0.00201356	3.01714E-4	5.65893E-4	7.9688E-4	0.00195939	0.00103071	4.04818E-4
