Taxa	stoolMeans	stoolSD	swabMeans	swabSD	tissueMeans	tissueSD	Origin p-value	OriginSwabStool p-value	OriginTissueStool p-value	OriginTissueSwab p-value	Time p-value	Individual p-value	Origin (adj p-value)	OriginSwabStool (adj p-value)	OriginTissueStool (adj p-value)	OriginTissueSwab (adj p-value)	Time (adj p-value)	Individual (adj p-value)	rsquared marginal	rsquared conditional
Desulfovibrio_aespoeensis	0.186332506079603	0.273	0.16299332197179	0.279	0.050066526876103	0.2	0.00223	0.913	0.146	0.373	0.594	0.00884	0.00337473333333333	1	0.188981308411215	0.42000406504065	0.967870588235294	0.015249	0.086	0.264
Geobacillus_thermodenitrificans	0.398911006869235	0.427	1.34140338936681	0.521	0.450622729430183	0.489	4.9e-15	3.06e-14	0.905	1.06e-08	0.0967	1	1.72844285714286e-13	7.756e-13	0.928462962962963	7.16146341463415e-08	0.847294117647059	1	0.413	0.413
Symbiobacterium_thermophilum	0.258318758877651	0.31	0.280184181831156	0.334	0	0	2.2e-08	0.938	0.00475	0.00924	0.975	2.74e-05	1.03308163265306e-07	1	0.0130272277227723	0.0201533858267717	0.999	9.95052631578947e-05	0.205	0.484
Aeromonas_salmonicida	0.216493474223328	0.233	0.227813585245495	0.367	0	0	0.00168	0.976	0.00516	0.0129	0.214	0.181	0.0026856338028169	1	0.0137434615384615	0.0268669172932331	0.927627906976744	0.228109589041096	0.096	0.176
Streptococcus_constellatus	0.107747025455041	0.247	0.528464873453267	0.576	0	0	3.97e-08	4.72e-08	0.442	2.58e-06	0.448	0.148	1.67727777777778e-07	6.88126315789474e-07	0.493685483870968	1.1715737704918e-05	0.944694029850746	0.189111111111111	0.22	0.294
Bifidobacterium_bifidum	0.901760478357281	0.528	0.907743758172353	0.573	0.0501713787930516	0.201	2.76e-14	0.998	2.12e-08	1.1e-06	0.104	7.11e-09	6.96133333333333e-13	1	1.30497777777778e-07	5.54e-06	0.847294117647059	7.84944e-08	0.299	0.661
Clostridium_sp._SY8519	1.0767715978056	0.387	1.03052004263337	0.563	0.0501713787930516	0.201	<2e-16	0.859	3.16e-14	1.19e-11	0.145	0.00179	NA	1	2.735375e-13	1.13665517241379e-10	0.921448979591837	0.00358	0.468	0.624
Lactobacillus_kefiranofaciens	0.106417304646097	0.197	0.222070685530701	0.371	0	0	9e-04	0.056	0.21	0.00778	0.896	0.0149	0.0014804347826087	0.258533333333333	0.252913043478261	0.0173795161290323	0.98099604743083	0.0243337278106509	0.086	0.245
Lawsonia_intracellularis	0.446811855387233	0.306	0.785913919094168	0.405	1.2391075712558	0.178	3.95e-13	5.65e-06	3.08e-14	3.57e-05	0.772	0.0028	5.97766666666667e-12	6.2602e-05	2.735375e-13	0.000126780769230769	0.972797619047619	0.00532965517241379	0.362	0.504
Pelobacter_propionicus	0.206553428388243	0.281	0.2605894261484	0.328	0	0	7.54e-07	0.633	0.0173	0.00877	0.983	0.000202	2.48055072463768e-06	1	0.0368623076923077	0.01943432	0.999	0.000530971428571429	0.168	0.43
Porphyromonas_asaccharolytica	0.492833155959719	0.385	1.62841378313179	1.004	0.308814567316482	0.487	<2e-16	3.08e-14	0.458	4.07e-11	0.965	0.000188	NA	7.756e-13	0.509502008032129	3.63674193548387e-10	0.99740671641791	0.000498923076923077	0.409	0.553
Slackia_heliotrinireducens	0.533588017180163	0.449	0.477444567821255	0.465	0.0514736936843547	0.206	2.21e-11	0.818	0.000188	0.00596	0.718	8.05e-07	2.28031818181818e-10	1	0.000694346666666667	0.0139908474576271	0.972797619047619	4.03963636363636e-06	0.268	0.58
Enterobacter_aerogenes	0.211348803043526	0.435	0.266691760750178	0.394	0.0501713787930516	0.201	0.00384	0.803	0.313	0.214	0.422	1.61e-05	0.005448	1	0.359755186721992	0.268226244343891	0.927627906976744	6.17166666666667e-05	0.064	0.401
Desulfovibrio_magneticus	0.269327376531192	0.31	0.27537611636983	0.366	0	0	2.14e-08	0.995	0.00399	0.0133	0.961	1.39e-06	1.03308163265306e-07	1	0.0117577659574468	0.0272896296296296	0.99740671641791	6.394e-06	0.198	0.514
Geobacter_uraniireducens	0.115596095792905	0.188	0.122073333610363	0.237	0.0514736936843547	0.206	0.232	0.988	0.463	0.501	0.501	0.284	0.239381818181818	1	0.513004	0.537895348837209	0.961852760736196	0.342288209606987	0.023	0.095
Roseburia_intestinalis	2.4814398669216	0.612	2.28479277644841	0.638	0.434696946035229	0.594	<2e-16	0.298	3e-15	2.94e-14	0.379	0.0406	NA	0.793711538461538	5.54e-14	4.41815e-13	0.927627906976744	0.0591221052631579	0.551	0.643
Desulfarculus_baarsii	0.224088197510459	0.286	0.182744321639796	0.333	0.168826088002821	0.309	0.00469	0.794	0.771	0.988	0.303	1.6e-06	0.00641343373493976	1	0.80591320754717	0.998817518248175	0.927627906976744	7.09714285714286e-06	0.073	0.392
Treponema_succinifaciens	0.59536421037015	0.38	0.6071930012693	0.449	0	0	2.89e-15	0.988	8.25e-08	2.43e-06	0.651	3.39e-08	1.640075e-13	1	4.9679347826087e-07	1.12185e-05	0.968115	3.1188e-07	0.314	0.664
Paenibacillus_sp._Y412MC10	0.119091074504721	0.199	0.165578880312268	0.282	0	0	0.0124	0.55	0.0882	0.0323	0.39	0.188	0.0153814207650273	1	0.122770854271357	0.0577232258064516	0.927627906976744	0.23372972972973	0.063	0.144
Burkholderia_mallei	0.110083199100836	0.17	0.199988187078788	0.342	0.0473600063346425	0.189	0.0381	0.128	0.526	0.0642	0.0998	0.465	0.0415802884615385	0.492444444444444	0.580486055776892	0.0971770491803279	0.847294117647059	0.527114754098361	0.061	0.105
Desulfotomaculum_kuznetsovii	0.234921308713845	0.262	0.209992529612774	0.314	0	0	3.6e-09	0.895	0.00294	0.0294	0.996	2.04e-06	1.99317073170732e-08	1	0.00904866666666667	0.0532274509803922	0.999	8.7975e-06	0.218	0.539
Caldanaerobacter_subterraneus	0.1460357285681	0.244	0.287956439524727	0.331	0.859286840650259	0.389	1.05e-13	0.0492	2.94e-14	3.41e-09	0.0711	0.469	1.98625e-12	0.239094736842105	2.735375e-13	2.42197435897436e-08	0.8206125	0.528342857142857	0.386	0.416
.Clostridium._clariflavum	0.153843121422138	0.236	0.132451069731288	0.256	0	0	0.0136	0.9	0.0356	0.156	0.787	0.131	0.0164212765957447	1	0.0640337662337662	0.204796208530806	0.972797619047619	0.168953271028037	0.06	0.183
Oceanimonas_sp._GK1	0.117699629920314	0.223	0.239833395076877	0.373	0	0	0.000114	0.0599	0.188	0.00707	0.537	0.0042	0.000223086206896552	0.267617741935484	0.230424778761062	0.016230826446281	0.961852760736196	0.00767682119205298	0.11	0.299
Streptococcus_intermedius	0.125128478966103	0.235	0.586553295353433	0.563	0.050066526876103	0.2	2.23e-09	1.29e-09	0.661	1.12e-06	0.0802	0.425	1.33213157894737e-08	2.10194117647059e-08	0.709678294573643	5.54e-06	0.847294117647059	0.492857142857143	0.269	0.305
Geobacter_metallireducens	0.141302046928011	0.226	0.0880930456689948	0.187	0	0	0.00245	0.455	0.033	0.366	0.854	0.08	0.00368311258278146	1	0.0604692810457516	0.413804081632653	0.972797619047619	0.108235294117647	0.086	0.2
Oscillibacter_valericigenes	1.42895352387945	0.461	1.47011978934954	0.671	0.155727281383381	0.343	<2e-16	0.922	2.99e-14	1.7e-13	0.353	3.09e-10	NA	1	2.735375e-13	2.04739130434783e-12	0.927627906976744	5.33025e-09	0.556	0.793
Bifidobacterium_breve	0.537607306345739	0.513	0.7642616432801	0.917	0.103841938436426	0.224	1.43e-06	0.18	0.0208	0.00156	0.923	5.82e-07	4.32813333333333e-06	0.582988372093023	0.0429970149253731	0.004155	0.99740671641791	3.14964705882353e-06	0.144	0.438
Bacteroides_fragilis	3.20074088098199	0.498	3.01683249330939	0.505	0.847876327386512	0.617	<2e-16	0.222	1.67e-15	1.67e-15	0.923	2.36e-08	NA	0.654191489361702	4.02715384615385e-14	1.94823333333333e-13	0.99740671641791	2.24606896551724e-07	0.691	0.846
Bifidobacterium_asteroides	0.164119464353542	0.258	0.136115910935519	0.258	0	0	0.000742	0.854	0.0366	0.181	0.497	0.0115	0.00123848529411765	1	0.0654077419354839	0.232115740740741	0.961852760736196	0.0193536585365854	0.099	0.305
Pseudomonas_aeruginosa	0.327479056756166	0.34	0.527469478657685	0.408	0.394864330182421	0.468	0.146	0.0318	0.774	0.483	0.0633	0.0142	0.153435185185185	0.172717647058824	0.806007518796993	0.52262109375	0.800891304347826	0.0233285714285714	0.045	0.199
Coprococcus_sp._ART55.1	1.5302064977785	0.656	1.42662745542815	0.732	0.0905747575779299	0.277	<2e-16	0.734	2.92e-13	2.23e-09	0.699	8.01e-08	NA	1	2.31097142857143e-12	1.66948648648649e-08	0.968115	6.36377142857143e-07	0.377	0.728
Bifidobacterium_longum	1.4658937693854	0.779	1.24054241712829	0.681	0.110529490905171	0.244	8.1e-15	0.315	3.73e-10	5.35e-06	0.283	2.09e-07	2.298375e-13	0.820644859813084	2.40281395348837e-09	2.21186567164179e-05	0.927627906976744	1.37342857142857e-06	0.333	0.646
Megasphaera_elsdenii	0.470935845767439	0.558	0.526695482810705	0.661	0.0667594681662236	0.267	2.15e-08	0.887	0.0218	0.0255	0.415	2.43e-09	1.03308163265306e-07	1	0.0444014705882353	0.0477263513513514	0.927627906976744	3.19371428571429e-08	0.174	0.573
Deinococcus_proteolyticus	0.123055018229728	0.176	0.122738820159367	0.234	0	0	0.00171	1	0.0321	0.0779	0.157	0.00242	0.002695625	1	0.059278	0.114778191489362	0.921448979591837	0.00467076923076923	0.091	0.313
Lactobacillus_ruminis	0.341079296663691	0.428	0.357665141488623	0.406	0.123355784352005	0.338	0.000324	0.981	0.13	0.173	0.237	0.000167	0.000588384	1	0.172296650717703	0.223929906542056	0.927627906976744	0.000456356435643564	0.107	0.38
Emticicia_oligotrophica	0.159237422803652	0.259	0.102126554107225	0.207	0.0632716296419076	0.174	0.0272	0.515	0.309	0.866	0.417	0.0107	0.030718407960199	1	0.3566375	0.885173431734317	0.927627906976744	0.0183428571428571	0.055	0.239
Alkaliphilus_oremlandii	0.150891462134357	0.221	0.161584140654325	0.259	0.050066526876103	0.2	0.138	0.973	0.226	0.26	0.179	0.286	0.145702325581395	1	0.269836206896552	0.314497816593886	0.927627906976744	0.3432	0.038	0.117
Unclassified	3.66108170446728	0.214	3.68482054210105	0.332	2.47150088384296	0.229	<2e-16	0.892	1.67e-15	1.67e-15	0.885	2.4e-07	NA	1	4.02715384615385e-14	1.94823333333333e-13	0.972797619047619	1.4904e-06	0.762	0.875
Citrobacter_rodentium	0.147689554050748	0.243	0.246345871972638	0.375	0.0867351011592335	0.24	0.0495	0.216	0.688	0.155	0.697	0.0407	0.0537631578947368	0.650347826086957	0.732984615384615	0.204452380952381	0.968115	0.0591221052631579	0.039	0.171
Haliangium_ochraceum	0.172332634311126	0.296	0.209852983537448	0.317	0.050066526876103	0.2	1.63e-06	0.82	0.27	0.192	0.563	1.47e-07	4.80532467532468e-06	1	0.314243697478992	0.243963302752294	0.961852760736196	1.04030769230769e-06	0.151	0.502
Selenomonas_ruminantium	0.309664608066588	0.3	0.438021530678299	0.426	0	0	1.61e-10	0.139	0.00102	5.07e-05	0.265	3.83e-07	1.37040740740741e-09	0.513907894736842	0.00344560975609756	0.000173381481481481	0.927627906976744	2.11416e-06	0.223	0.56
Myxococcus_stipitatus	0.12004152129339	0.219	0.109208233211698	0.199	0	0	5.69e-05	0.966	0.0757	0.203	0.351	0.000428	0.000118498165137615	1	0.11153670212766	0.255595454545455	0.927627906976744	0.00100964102564103	0.129	0.383
Alicyclobacillus_acidocaldarius	0.137260313637083	0.213	0.268878684227711	0.326	0	0	3.11e-05	0.022	0.0705	0.00076	0.281	0.00219	6.92127450980392e-05	0.126958333333333	0.105438709677419	0.00217030927835052	0.927627906976744	0.00425661971830986	0.128	0.312
Prosthecochloris_aestuarii	0.207999395960985	0.297	0.122873389927961	0.295	0	0	1.25e-06	0.334	0.0181	0.344	0.181	3.17e-07	3.94097222222222e-06	0.841072727272727	0.037696992481203	0.397033333333333	0.927627906976744	1.82275e-06	0.167	0.503
Histophilus_somni	0.307493167085305	0.309	0.526434556230399	0.404	0.379467094933615	0.415	0.0343	0.00868	0.712	0.354	0.101	0.354	0.0377966019417476	0.0559153488372093	0.752763358778626	0.406879668049792	0.847294117647059	0.41576170212766	0.062	0.133
Granulicella_tundricola	0.156458099287497	0.262	0.205062930982824	0.391	0	0	2.94e-05	0.695	0.0976	0.0531	0.704	4.09e-08	6.60772277227723e-05	1	0.133837623762376	0.0853416184971098	0.970189054726368	3.527625e-07	0.112	0.46
Streptococcus_sanguinis	0.259306022422213	0.343	0.250991996282623	0.409	0	0	0.0107	0.993	0.0145	0.0512	0.408	0.0276	0.0135692737430168	1	0.0337521008403361	0.0834258823529412	0.927627906976744	0.0420861878453039	0.064	0.222
Desulfomicrobium_baculatum	0.180062418313784	0.268	0.22581947010834	0.263	0.0501713787930516	0.201	0.000449	0.69	0.156	0.0826	0.154	1.99e-05	0.0007962734375	1	0.198220183486239	0.119791623036649	0.921448979591837	7.52383561643836e-05	0.1	0.373
Geobacillus_sp._JF8	0.373922201548103	0.403	1.33565739337129	0.547	0.647627438806055	0.449	6.27e-16	2.76e-14	0.0556	4.53e-06	0.114	0.853	7.11645e-14	7.756e-13	0.0890242774566474	1.90122727272727e-05	0.902228571428571	0.895163498098859	0.433	0.441
Ferrimonas_balearica	0.160372466365425	0.237	0.213146595833419	0.297	0.0319317746779573	0.128	0.00261	0.565	0.123	0.047	0.733	0.00288	0.00382238709677419	1	0.163802884615385	0.0779580838323353	0.972797619047619	0.00540734693877551	0.075	0.271
Mobiluncus_curtisii	0.372328299808802	0.291	0.868933938077047	0.866	0	0	4.26e-10	2.95e-06	0.00766	2.67e-08	0.635	0.0286	3.2234e-09	3.55282608695652e-05	0.0189448214285714	1.71997674418605e-07	0.968115	0.0431344262295082	0.259	0.37
Desulfurispirillum_indicum	0.101668369992943	0.201	0.230455378442459	0.288	0	0	5.95e-06	0.0127	0.171	0.00168	0.0534	0.000616	1.57052325581395e-05	0.0799522727272727	0.215304545454545	0.00439018867924528	0.78114	0.00139121951219512	0.153	0.359
Alistipes_shahii	2.95269772624936	0.523	2.4255899942406	0.749	0.544418510124327	0.584	<2e-16	0.000122	1.67e-15	2.65e-14	0.531	3.05e-09	NA	0.00116531034482759	4.02715384615385e-14	4.41815e-13	0.961852760736196	3.82636363636364e-08	0.703	0.861
Dehalococcoides_mccartyi	0.187083817495215	0.275	0.270642235555227	0.426	0	0	0.00205	0.39	0.0541	0.0118	0.421	0.000413	0.00314425675675676	0.90781512605042	0.0871261627906977	0.0247621212121212	0.927627906976744	0.000982655172413793	0.075	0.315
Polaribacter_sp._MED152	0.153132446304074	0.246	0.187053588387017	0.287	0	0	7.47e-05	0.79	0.0523	0.039	0.407	0.00061	0.000152764864864865	1	0.0855441176470588	0.06751875	0.927627906976744	0.00139121951219512	0.119	0.356
Thioalkalivibrio_sulfidiphilus	0.135690060170719	0.209	0.182760803146903	0.326	0	0	0.00249	0.596	0.0708	0.0296	0.858	0.0184	0.00368506493506494	1	0.105438709677419	0.0532415584415584	0.972797619047619	0.0291862068965517	0.078	0.23
Thermobacillus_composti	0.210146029627428	0.279	0.192756986959304	0.296	0	0	1.42e-06	0.951	0.0116	0.0595	0.406	5.1e-05	4.32813333333333e-06	1	0.0272305084745763	0.0931158192090395	0.927627906976744	0.000159954545454545	0.168	0.434
Clostridium_cellulovorans	0.173122870767049	0.254	0.0977481536237375	0.198	0	0	0.0139	0.276	0.0157	0.364	0.244	0.548	0.0165198952879581	0.749529411764706	0.0356467213114754	0.413804081632653	0.927627906976744	0.609870967741935	0.069	0.118
Azospira_oryzae	0.128575579327633	0.207	0.12660931707149	0.225	0	0	0.00948	0.999	0.0481	0.111	0.608	0.0574	0.0122270454545455	1	0.0812420731707317	0.154507537688442	0.968115	0.0800121212121212	0.065	0.218
Rothia_mucilaginosa	0.348357746953128	0.465	0.347768930512832	0.589	0	0	0.000466	1	0.0177	0.0495	0.298	2.21e-05	0.000813707692307692	1	0.0373530303030303	0.0811331360946746	0.927627906976744	8.2427027027027e-05	0.097	0.38
Flavobacterium_psychrophilum	0.0782652026337631	0.192	0.585443801207039	0.513	1.61209956122329	0.16	<2e-16	1.58e-13	1.67e-15	8.55e-15	0.261	0.188	NA	3.12614285714286e-12	4.02715384615385e-14	3.878e-13	0.927627906976744	0.23372972972973	0.753	0.773
Prevotella_ruminicola	0.699735376101202	0.62	0.897230006996365	0.779	0.12839901703564	0.514	2.76e-10	0.329	0.00369	0.00063	0.464	7.14e-12	2.23757142857143e-09	0.83608256880734	0.0109906451612903	0.00183694736842105	0.952059259259259	3.77725714285714e-10	0.188	0.64
Ruminococcus_albus	0.719892775034457	0.478	0.535204658092439	0.615	0	0	3.03e-11	0.179	4.79e-07	0.00163	0.55	1.19e-06	2.99047826086957e-10	0.582988372093023	2.70781632653061e-06	0.00430009523809524	0.961852760736196	5.66275862068966e-06	0.268	0.597
Catenulispora_acidiphila	0.116723478267962	0.214	0.152939848369344	0.311	0	0	0.0174	0.733	0.136	0.0803	0.372	0.179	0.0201520408163265	1	0.177698113207547	0.11768835978836	0.927627906976744	0.226623853211009	0.06	0.157
Streptococcus_sp._I.P16	0.314843175115472	0.46	0.212467277888745	0.377	0	0	0.0295	0.492	0.0168	0.243	0.496	7.98e-07	0.0328259803921569	1	0.0368623076923077	0.29652422907489	0.961852760736196	4.03963636363636e-06	0.04	0.475
Atopobium_parvulum	0.267421017592381	0.279	0.328541945050741	0.465	0	0	2e-04	0.63	0.005	0.0028	0.667	0.0941	0.000378333333333333	1	0.0135003883495146	0.00698738738738739	0.968115	0.125466666666667	0.112	0.226
Adlercreutzia_equolifaciens	1.60543179055626	0.853	1.25961482816721	0.736	0.171719934413412	0.316	<2e-16	0.107	1.35e-09	6.89e-05	0.541	1.3e-08	NA	0.423414285714286	8.49886363636364e-09	0.00023274756097561	0.961852760736196	1.32888888888889e-07	0.367	0.72
