Taxa	stoolMeans	stoolSD	swabMeans	swabSD	tissueMeans	tissueSD	Origin p-value	OriginSwabStool p-value	OriginTissueStool p-value	OriginTissueSwab p-value	Time p-value	Individual p-value	Origin (adj p-value)	OriginSwabStool (adj p-value)	OriginTissueStool (adj p-value)	OriginTissueSwab (adj p-value)	Time (adj p-value)	Individual (adj p-value)
Desulfotomaculum_ruminis	0.096	0.18	0.195	0.272	0	0	0.00512956166782389	0.049201902950583	0.15640513730638	0.0045838148052898	0.965538845407909	0.313711908363077	0.0100062576196283	0.239186000370334	0.198793981087751	0.0110410147918719	0.995274663330216	0.372953642131212
Acinetobacter_baumannii	0.451	0.484	1.435	0.676	0.472	0.416	8.24569833171621e-15	3.47499806707674e-14	0.987625034581502	4.83429297704063e-08	0.019895779041898	0.442823120740286	5.19104190428498e-14	7.94851364214712e-13	0.991203386156073	2.97577589920057e-07	0.990828871224787	0.508098719846428
Odoribacter_splanchnicus	2.57	0.524	2.322	0.83	0.508	0.636	1.133383365007e-23	0.141041760259172	2.33146835171283e-15	3.1641356201817e-14	0.55362172549221	3.29688816848733e-05	2.21476210588393e-22	0.514060099891981	4.61297666731753e-14	4.41308101173377e-13	0.990828871224787	0.000112745434897653
Faecalibacterium_prausnitzii	3.134	0.617	3.18	0.737	1.178	0.704	1.71135398275459e-20	0.941142152814868	1.67643676718399e-14	3.07531777821168e-14	0.959312139068961	0.000568641161109199	2.06106544879574e-19	0.999980916292842	2.11078629322711e-13	4.41308101173377e-13	0.995274663330216	0.00130176530270453
Streptococcus_equi	0.099	0.185	0.422	0.472	0.092	0.258	3.53039022250807e-07	2.63323721494402e-07	0.994549468398858	0.000371213989062813	0.0124945222950681	0.821859845119512	1.41727259657208e-06	3.47336527875949e-06	0.994549468398858	0.00111767690185217	0.990828871224787	0.868912889687423
Mycobacterium_tuberculosis	0.182	0.206	0.112	0.222	0.339	0.432	0.0129150799701508	0.36944184759789	0.0467832238942523	0.00939359038998211	0.216509123791054	0.999846625367362	0.021551067179107	0.899341353616021	0.0799935371525178	0.0203283167033207	0.990828871224787	0.999898642035521
Desulfatibacillum_alkenivorans	0.17	0.264	0.121	0.23	0.05	0.201	0.183326554306973	0.644794006670619	0.188808201127796	0.642537601990797	0.843722139235611	1.17827345795673e-05	0.197593212229694	0.999980916292842	0.230395910627311	0.671633644345097	0.990828871224787	4.53307983130576e-05
Thiobacillus_denitrificans	0.135	0.233	0.137	0.295	0	0	0.093850728971795	0.999576536022779	0.0827338758820447	0.150749346247747	0.186378496108582	0.0065490834035558	0.105249602935981	0.999980916292842	0.116924916425135	0.200581851304079	0.990828871224787	0.0114816209037022
Paenibacillus_terrae	0.151	0.212	0.114	0.211	0	0	0.0211856161652116	0.662381086022258	0.0164987294600721	0.171264149892833	0.594545159945008	0.569377055420404	0.0317211658257492	0.999980916292842	0.0368372205008335	0.222723800564857	0.990828871224787	0.630869777405808
Bacillus_cereus	0.169	0.371	0.706	0.871	0.085	0.237	3.11799643861711e-06	4.13206405924793e-06	0.806007759959755	0.00031796854637256	0.175471944899131	2.87311971388238e-05	1.06627779444067e-05	4.76909060171532e-05	0.836195316512555	0.000978636526057768	0.990828871224787	0.000102032584710951
Prevotella_dentalis	1.046	0.596	1.182	0.801	0.213	0.5	3.79593240508287e-06	0.574880240778003	8.6701016572821e-06	8.57004297660779e-06	0.691139643454496	2.63070195113483e-12	1.28228448318043e-05	0.999980916292842	3.87357767591475e-05	3.44043754278313e-05	0.990828871224787	1.82176110116087e-10
Thioflavicoccus_mobilis	0.204	0.271	0.096	0.21	0	0	0.00317009803414843	0.102652160405684	0.00650787940906006	0.418215929621325	0.178766790880724	3.90841125344521e-05	0.00665240269287208	0.412096354092385	0.0166915055213855	0.46550057514588	0.990828871224787	0.000125887199674921
Fusobacterium_nucleatum	0.138	0.31	0.321	0.53	0.044	0.177	0.0206922331941941	0.0424380663688454	0.589491376956174	0.0353091742749	0.262459246367356	0.000620339160042286	0.03115080758039	0.217583907463229	0.642870517389213	0.0620669965604238	0.990828871224787	0.00138575763977188
Singulisphaera_acidiphila	0.105	0.187	0.123	0.304	0	0	0.126677096741911	0.918607926054042	0.139604536890963	0.139525422046474	0.186464823539526	0.0444921837221688	0.13979902708171	0.999980916292842	0.181551439994351	0.188529472716455	0.990828871224787	0.0635274994383544
Olsenella_uli	0.619	0.436	0.699	0.547	0.05	0.201	7.70112138134818e-06	0.678771927524013	1.36118791815854e-05	2.03551687351089e-05	0.747919832075783	1.59297913202375e-07	2.45196623291201e-05	0.999980916292842	5.89139145827991e-05	7.41892334161206e-05	0.990828871224787	1.05060766564423e-06
Vibrio_nigripulchritudo	0.12	0.196	0.102	0.218	0.05	0.201	0.430441851980977	0.909712100804178	0.404230531641347	0.688545136979877	0.796685800951038	0.00289622343735338	0.440114716432882	0.999980916292842	0.457027988835319	0.717018808057992	0.990828871224787	0.00538425430971064
Geobacillus_sp._WCH70	0.286	0.364	1.197	0.528	0.363	0.449	7.9162847074734e-19	2.40918396343659e-14	0.754131948047644	1.95800098357068e-09	0.00630616914233975	0.850558491013548	9.13671193320889e-18	7.74420931422397e-13	0.791267233368172	1.50657297902522e-08	0.873404426214055	0.895290925988623
Pelotomaculum_thermopropionicum	0.12	0.229	0.143	0.229	0	0	0.0849886035156238	0.873672207320909	0.101098424065491	0.0908473042246982	0.204486151895862	0.112016321389306	0.0976839965718996	0.999980916292842	0.13795203677902	0.130164694222026	0.990828871224787	0.145971496092393
Desulfovibrio_aespoeensis	0.186	0.273	0.163	0.279	0.05	0.2	0.171858404434231	0.912854850902304	0.14622513757907	0.37306312257449	0.625030299216908	0.00884007674942262	0.186685404032479	0.999980916292842	0.189272724810292	0.42007514208591	0.990828871224787	0.0152093245937271
Geobacillus_thermodenitrificans	0.399	0.427	1.341	0.521	0.451	0.489	1.00000497423214e-16	3.06421554796543e-14	0.904945428348987	1.06038009484166e-08	0.0954888286154898	0.999812663517144	7.91432508178009e-16	7.74420931422397e-13	0.928406976491368	7.16403137246684e-08	0.990828871224787	0.999898642035521
Symbiobacterium_thermophilum	0.258	0.31	0.28	0.334	0	0	0.00477635897247821	0.937784512703054	0.00475039997079807	0.00924342490235697	0.969914955421984	2.74110661067062e-05	0.00958732924185844	0.999980916292842	0.0130283246723868	0.0201608558893928	0.995274663330216	9.86086404098391e-05
Aeromonas_salmonicida	0.216	0.233	0.228	0.367	0	0	0.00575412714626747	0.976162669568056	0.00515739928930536	0.012880971188274	0.23513753491531	0.180897068612484	0.0110687029133062	0.999980916292842	0.0137365346455537	0.026827285858285	0.990828871224787	0.227765854571173
Streptococcus_constellatus	0.108	0.247	0.528	0.576	0	0	1.3486824389951e-08	4.71625080100679e-08	0.442280067287159	2.57535606984494e-06	0.469178795297287	0.148341155441183	6.02556509034907e-08	6.87579722041517e-07	0.493998300961867	1.16946496942139e-05	0.990828871224787	0.189357143120772
Bifidobacterium_bifidum	0.902	0.528	0.908	0.573	0.05	0.201	2.95622441384312e-08	0.998360239356678	2.11739313860093e-08	1.0998217441216e-06	0.249985545510176	7.11416706399702e-09	1.29980025815007e-07	0.999980916292842	1.30337310976102e-07	5.53910223857605e-06	0.990828871224787	7.57932414125836e-08
Clostridium_sp._SY8519	1.077	0.387	1.031	0.563	0.05	0.201	2.16952589190784e-15	0.859221152111825	3.1641356201817e-14	1.18957066419512e-11	0.212265749620386	0.00178702824982385	1.39757830711273e-14	0.999980916292842	2.73895489621978e-13	1.13624508269671e-10	0.990828871224787	0.00356120018130365
Lactobacillus_kefiranofaciens	0.106	0.197	0.222	0.371	0	0	0.00815041816162012	0.0560347284181534	0.209805844579483	0.00778311834075807	0.900212058362029	0.0148992064800365	0.0145655860049598	0.258693662863808	0.252679212819639	0.0173864820999192	0.995274663330216	0.0242769423233535
Lawsonia_intracellularis	0.447	0.306	0.786	0.405	1.239	0.178	1.08692060714423e-16	5.65339290126143e-06	3.07531777821168e-14	3.56531305768515e-05	0.790057277698388	0.00279732228889378	8.36325022719308e-16	6.26395933459767e-05	2.73895489621978e-13	0.000126614322689588	0.990828871224787	0.00530724845221629
Pelobacter_propionicus	0.207	0.281	0.261	0.328	0	0	0.00921842192148474	0.633245174183072	0.0173493605256063	0.0087678954488889	0.970432957159436	0.00020190741867625	0.0160597664921464	0.999980916292842	0.0369674835814842	0.0194296563147378	0.995274663330216	0.00052762599031435
Porphyromonas_asaccharolytica	0.493	0.385	1.628	1.004	0.309	0.487	2.17593865354147e-16	3.07531777821168e-14	0.457535197370171	4.06765732208214e-11	0.963629562115216	0.000187519320113821	1.62901353251618e-15	7.74420931422397e-13	0.508984938439909	3.63464863940888e-10	0.995274663330216	0.000494693825443127
Slackia_heliotrinireducens	0.534	0.449	0.477	0.465	0.051	0.206	0.000326533628942915	0.817905954456899	0.000187869208113756	0.0059567680459256	0.769205218380772	8.04624619749071e-07	0.000807587635867744	0.999980916292842	0.000693863608633471	0.0139832605823847	0.990828871224787	3.98001820840165e-06
Enterobacter_aerogenes	0.211	0.435	0.267	0.394	0.05	0.201	0.232753295202015	0.803085938848022	0.312955966610909	0.213673866001923	0.531333815756383	1.61420707610684e-05	0.246078865538009	0.999980916292842	0.359704575731211	0.267817470056709	0.990828871224787	6.12514191892594e-05
Desulfovibrio_magneticus	0.269	0.31	0.275	0.366	0	0	0.0048459065594323	0.995329062604414	0.0039854292215975	0.0132676992772468	0.979710269905281	1.38777410931929e-06	0.00965695048174637	0.999980916292842	0.0117442967487501	0.0272233533318323	0.996590484230865	6.30185948002366e-06
Geobacter_uraniireducens	0.116	0.188	0.122	0.237	0.051	0.206	0.464215201187463	0.987507654027981	0.462553186284455	0.500831994313919	0.514376787293298	0.28422586423048	0.471152643662053	0.999980916292842	0.512508930403176	0.537714970639362	0.990828871224787	0.342306801703665
Roseburia_intestinalis	2.481	0.612	2.285	0.638	0.435	0.594	4.57232853512383e-23	0.29849519406613	2.99760216648792e-15	2.94209101525666e-14	0.43087500752966	0.0405953010556337	7.91584377643314e-22	0.79503046881075	5.53557200078103e-14	4.41308101173377e-13	0.990828871224787	0.0590338509006784
Desulfarculus_baarsii	0.224	0.286	0.183	0.333	0.169	0.309	0.684790144705827	0.79407791864683	0.771145612434891	0.987855216910708	0.415100913899405	1.60115677597124e-06	0.687271268418529	0.999980916292842	0.806065413752698	0.998671149942577	0.990828871224787	7.03015962088792e-06
Treponema_succinifaciens	0.595	0.38	0.607	0.449	0	0	1.05795486985197e-07	0.988104309578134	8.25370993773333e-08	2.43100492869353e-06	0.696610395002783	3.38545808078624e-08	4.44020452953026e-07	0.999980916292842	4.97016881033072e-07	1.12231394208018e-05	0.990828871224787	3.02507060767029e-07
Paenibacillus_sp._Y412MC10	0.119	0.199	0.166	0.282	0	0	0.039927521656356	0.549967671655721	0.0882460857441199	0.0323097498757482	0.41352316861221	0.188394575118894	0.0519245234685944	0.999980916292842	0.122835003774478	0.05774064977795	0.990828871224787	0.234014786134231
Burkholderia_mallei	0.11	0.17	0.2	0.342	0.047	0.189	0.0553130614921684	0.127741040776736	0.526331241751907	0.0641657332438309	0.106526225626094	0.464650069792908	0.0680965245925807	0.491448170766055	0.580851609423419	0.0971251809209899	0.990828871224787	0.526736262366078
Desulfotomaculum_kuznetsovii	0.235	0.262	0.21	0.314	0	0	0.00444600838717403	0.895397089855077	0.00293978634485503	0.0294409340031248	0.971808279167996	2.04474245845941e-06	0.00904235194995891	0.999980916292842	0.00904800908360938	0.0532909618266344	0.995274663330216	8.71374863066548e-06
Caldanaerobacter_subterraneus	0.146	0.244	0.288	0.331	0.859	0.389	7.39594459932021e-16	0.0492187798595994	2.94209101525666e-14	3.40656891584246e-09	0.0773913429882555	0.469448477318586	4.9967723268578e-15	0.239186000370334	2.73895489621978e-13	2.41953740945733e-08	0.990828871224787	0.528606618769302
.Clostridium._clariflavum	0.154	0.236	0.132	0.256	0	0	0.0465727246663368	0.89959991840693	0.0356091343940895	0.156244697395704	0.791744566521765	0.130927345929054	0.0594499757261534	0.999980916292842	0.0640501962802779	0.205117446344123	0.990828871224787	0.168683138708595
Oceanimonas_sp._GK1	0.118	0.223	0.24	0.373	0	0	0.00774929808818884	0.059922694915673	0.188267566184648	0.00706935983948176	0.579283031349937	0.00419704826118957	0.0140297749701197	0.267719136961959	0.230395910627311	0.0162360084420721	0.990828871224787	0.00764856821282573
Streptococcus_intermedius	0.125	0.235	0.587	0.563	0.05	0.2	6.44164003404433e-10	1.29089050560083e-09	0.661065730204522	1.12209482239223e-06	0.0872811971700552	0.424578470613264	3.13041103408821e-09	2.10339217677311e-08	0.709748865374622	5.55036188933298e-06	0.990828871224787	0.492084670961816
Geobacter_metallireducens	0.141	0.226	0.088	0.187	0	0	0.0327016300482031	0.454538002881552	0.0329812841227556	0.365757433987493	0.873212839887658	0.0799906419871619	0.0450029070916891	0.999980916292842	0.0605020907417437	0.413529833528716	0.990828871224787	0.108084916246068
Oscillibacter_valericigenes	1.429	0.461	1.47	0.671	0.156	0.343	2.67002783239124e-16	0.921532738012926	2.98649993624167e-14	1.70419234279962e-13	0.513352971334023	3.09302301293239e-10	1.89640438351891e-15	0.999980916292842	2.73895489621978e-13	2.05244034328475e-12	0.990828871224787	5.03980808577807e-09
Bifidobacterium_breve	0.538	0.513	0.764	0.917	0.104	0.224	0.00244395605242204	0.180072156903803	0.0207965024706219	0.00155831813084617	0.950995449788365	5.82071760307072e-07	0.00528887364469458	0.583866370524413	0.0429897849579274	0.00415052040619605	0.995274663330216	3.10065149240498e-06
Bacteroides_fragilis	3.201	0.498	3.017	0.505	0.848	0.617	1.21106415810214e-34	0.221784116488105	1.66533453693773e-15	1.66533453693773e-15	0.934748680944395	2.35854240643517e-08	6.70929543588587e-33	0.653555321991543	4.02156940227682e-14	1.94770125953407e-13	0.995274663330216	2.17772082194181e-07
Bifidobacterium_asteroides	0.164	0.258	0.136	0.258	0	0	0.0475419357676002	0.853954853307183	0.0365950640050637	0.180732241744458	0.540426982558148	0.0115460813345903	0.0604087899432351	0.999980916292842	0.0653989208348558	0.231772365570439	0.990828871224787	0.0193834213920092
Pseudomonas_aeruginosa	0.327	0.34	0.527	0.408	0.395	0.468	0.0407896439323861	0.0318053189194825	0.774403493120492	0.482843064483489	0.0900155704814251	0.0142045876304664	0.0526075181358216	0.172746536092091	0.806427697723219	0.5224512846169	0.990828871224787	0.0232820755836639
Coprococcus_sp._ART55.1	1.53	0.656	1.427	0.732	0.091	0.277	6.33221364867393e-13	0.73365488084568	2.91877633173954e-13	2.22822416073853e-09	0.812890607609876	8.01448267838533e-08	3.65421495975558e-12	0.999980916292842	2.31000298254815e-12	1.66815700682317e-08	0.990828871224787	6.20697811878746e-07
Bifidobacterium_longum	1.466	0.779	1.241	0.681	0.111	0.244	9.34825457881848e-10	0.315211626688148	3.73386321861346e-10	5.34783075001322e-06	0.456068803550225	2.08760448226741e-07	4.46459744540124e-09	0.821449443408562	2.40530258501379e-09	2.21096883246815e-05	0.990828871224787	1.3448056781118e-06
Megasphaera_elsdenii	0.471	0.558	0.527	0.661	0.067	0.267	0.0191316521388189	0.886802345539401	0.0217556698765561	0.0254709222471924	0.551445374235592	2.42924589295995e-09	0.0291179540794111	0.999980916292842	0.0443111805573973	0.0476719288004884	0.990828871224787	3.0586414197723e-08
Deinococcus_proteolyticus	0.123	0.176	0.123	0.234	0	0	0.0384945661377917	0.999962665690568	0.0321112161872135	0.0778870634148384	0.21330924389287	0.00242252200357472	0.0505355204747313	0.999980916292842	0.0592987125590542	0.114759130669735	0.990828871224787	0.00465999024298748
Lactobacillus_ruminis	0.341	0.428	0.358	0.406	0.123	0.338	0.134277372139034	0.980985862803546	0.12976223297209	0.173136807970376	0.335520482640931	0.000167215158117722	0.147015146571195	0.999980916292842	0.171981524082627	0.224106989756048	0.990828871224787	0.000454103909790285
Emticicia_oligotrophica	0.159	0.259	0.102	0.207	0.063	0.174	0.239029464309527	0.515316118674419	0.308906424352609	0.865914430223396	0.460347850094743	0.0107262300017384	0.251753466211935	0.999980916292842	0.356529498106969	0.885085967423914	0.990828871224787	0.0183405290770465
Alkaliphilus_oremlandii	0.151	0.221	0.162	0.259	0.05	0.2	0.225641546137055	0.973439531188053	0.226167704694747	0.260205081882051	0.198291154703195	0.286343560088222	0.239473978084154	0.999980916292842	0.270036440519159	0.314745885071302	0.990828871224787	0.343364355603626
Unclassified	3.661	0.214	3.685	0.332	2.472	0.229	3.16454360744542e-38	0.892012088743347	1.66533453693773e-15	1.66533453693773e-15	0.91541003465557	2.39655296630696e-07	2.92192859754127e-36	0.999980916292842	4.02156940227682e-14	1.94770125953407e-13	0.995274663330216	1.46035797981681e-06
Citrobacter_rodentium	0.148	0.243	0.246	0.375	0.087	0.24	0.1311756614803	0.215802972939091	0.687914946954543	0.154810307569487	0.716183430995811	0.0407056517040779	0.144189119960488	0.649754603305741	0.732894001178494	0.204202167603562	0.990828871224787	0.0590338509006784
Haliangium_ochraceum	0.172	0.296	0.21	0.317	0.05	0.2	0.205929905753385	0.820346518340686	0.269567499542842	0.192236057247181	0.648350362718483	1.46545659961601e-07	0.220241636655165	0.999980916292842	0.313740325098181	0.24426324705261	0.990828871224787	1.01482869523408e-06
Selenomonas_ruminantium	0.31	0.3	0.438	0.426	0	0	8.2314367502912e-05	0.139271207752733	0.00102440065695142	5.06920010046041e-05	0.421783585615253	3.83109873207148e-07	0.000222873872016535	0.514060099891981	0.00346047538994565	0.000173354126892288	0.990828871224787	2.08081244859569e-06
Myxococcus_stipitatus	0.12	0.219	0.109	0.199	0	0	0.0930024178668669	0.966341986325369	0.0757312798710925	0.202796606837311	0.424505330408903	0.000428372864212217	0.104722234752529	0.999980916292842	0.111582790022833	0.255339364063342	0.990828871224787	0.00100558714734563
Alicyclobacillus_acidocaldarius	0.137	0.213	0.269	0.326	0	0	0.000920757558969329	0.0219922489949673	0.0705131444669505	0.000759742735918056	0.336462799109685	0.00218525333678932	0.00214327599860928	0.126913603575124	0.105395575692742	0.00216957461700311	0.990828871224787	0.00423297324678771
Prosthecochloris_aestuarii	0.208	0.297	0.123	0.295	0	0	0.0161778998838629	0.333647212809828	0.0181398253576009	0.343972349767845	0.316878634848008	3.1742328804545e-07	0.0259033425886128	0.840184344984749	0.0377799370229734	0.397001420357054	0.990828871224787	1.79441328139979e-06
Histophilus_somni	0.307	0.309	0.526	0.404	0.379	0.415	0.0120466212420718	0.00868183713088322	0.712329545147541	0.354320791293786	0.115005060609491	0.35373589771242	0.0204718655463429	0.0559271833780152	0.753111771014767	0.407248378375015	0.990828871224787	0.41519001553534
Granulicella_tundricola	0.156	0.262	0.205	0.391	0	0	0.0594854649543949	0.695236744891757	0.0976030654531688	0.0530944789783127	0.768045946557047	4.08622116494383e-08	0.0716411904015973	0.999980916292842	0.13384182737885	0.0853300450984724	0.990828871224787	3.4299492808771e-07
Streptococcus_sanguinis	0.259	0.343	0.251	0.409	0	0	0.0187173593804763	0.992807286850981	0.014475993163357	0.0511950082741752	0.444747948490021	0.0275802899008317	0.0289648522256533	0.999980916292842	0.0336962193802512	0.0834177487761561	0.990828871224787	0.0419765950688482
Desulfomicrobium_baculatum	0.18	0.268	0.226	0.263	0.05	0.201	0.0947036635718873	0.689914485187469	0.15609579154422	0.0826148952397142	0.234135505427065	1.99141762461151e-05	0.105777882296019	0.999980916292842	0.198793981087751	0.119813225033512	0.990828871224787	7.45436056780254e-05
Geobacillus_sp._JF8	0.374	0.403	1.336	0.547	0.648	0.449	7.66289810212054e-18	2.76445533131664e-14	0.0556247718564988	4.52797282790574e-06	0.114523824938826	0.853273662314067	7.07540924762463e-17	7.74420931422397e-13	0.0890639410650299	1.90037647474226e-05	0.990828871224787	0.895290925988623
Ferrimonas_balearica	0.16	0.237	0.213	0.297	0.032	0.128	0.0577149242723278	0.564919139628368	0.122513086437486	0.0469762120626382	0.772650690666105	0.0028810051400488	0.0701185702782228	0.999980916292842	0.163942632575766	0.0779186271937173	0.990828871224787	0.00538425430971064
Mobiluncus_curtisii	0.372	0.291	0.869	0.866	0	0	9.5073292983305e-09	2.9497612887841e-06	0.00765761157475231	2.67465224412788e-08	0.655580538674391	0.0286410225588299	4.31726264858615e-08	3.55253859562259e-05	0.0189389143411285	1.7229736549382e-07	0.990828871224787	0.0431171915695428
Desulfurispirillum_indicum	0.102	0.201	0.23	0.288	0	0	0.00138333038446276	0.0126883558115745	0.171159733063588	0.00167680697739658	0.0927928873022123	0.000616104600276323	0.00316679765699326	0.079878967268321	0.21550566390279	0.00438184464847975	0.990828871224787	0.00138575763977188
Alistipes_shahii	2.953	0.523	2.426	0.749	0.544	0.584	6.84691915469372e-31	0.000122363035501949	1.66533453693773e-15	2.65343302885412e-14	0.63300727646742	3.0480317677641e-09	3.1609943430836e-29	0.00116877795979448	4.02156940227682e-14	4.41308101173377e-13	0.990828871224787	3.67089043335068e-08
Dehalococcoides_mccartyi	0.187	0.275	0.271	0.426	0	0	0.0159831218801398	0.389900493702315	0.0540950291405796	0.0117784855708938	0.501603148904184	0.000413213393736151	0.0258343521993334	0.907583502147406	0.0871181573950032	0.024716973508618	0.990828871224787	0.000978291539016357
Polaribacter_sp._MED152	0.153	0.246	0.187	0.287	0	0	0.0378950469596647	0.789519844706815	0.0522590987133682	0.0389520293396018	0.471778285761589	0.000610315522643999	0.0499858289181374	0.999980916292842	0.0855318459660288	0.0674357007941857	0.990828871224787	0.00138571639157695
Thioalkalivibrio_sulfidiphilus	0.136	0.209	0.183	0.326	0	0	0.0352783873577819	0.596439586761944	0.0707710363857398	0.0296274661418834	0.863976457574114	0.0183897257549217	0.0476688453566126	0.999980916292842	0.105395575692742	0.0532909618266344	0.990828871224787	0.0291083087663617
Thermobacillus_composti	0.21	0.279	0.193	0.296	0	0	0.0159497676220633	0.950542066402561	0.0115643190483702	0.0595159844755517	0.496972047813549	5.09682698554087e-05	0.0258343521993334	0.999980916292842	0.02714674895253	0.0931408344617391	0.990828871224787	0.000158631581460092
Clostridium_cellulovorans	0.173	0.254	0.098	0.198	0	0	0.0127415064423176	0.276376228220422	0.0157153156563026	0.363529900878748	0.256175056409854	0.548498697176799	0.0213902865728605	0.75055112957899	0.0357567335517265	0.413529833528716	0.990828871224787	0.61017726553403
Azospira_oryzae	0.129	0.207	0.127	0.225	0	0	0.0575769067121057	0.998839013620786	0.0481467117532463	0.111492648788923	0.631627293447575	0.0574451963017082	0.0701185702782228	0.999980916292842	0.0813209704612757	0.155193284997646	0.990828871224787	0.0799614038973526
Rothia_mucilaginosa	0.348	0.465	0.348	0.589	0	0	0.021640146346518	0.999980916292842	0.0176545610763492	0.0494829741744023	0.394059420844032	2.207447529553e-05	0.0321706667264334	0.999980916292842	0.0373306367797613	0.0811052298598191	0.990828871224787	8.15283954248243e-05
Flavobacterium_psychrophilum	0.078	0.192	0.585	0.513	1.612	0.16	1.93370150270528e-43	1.57762691799235e-13	1.66533453693773e-15	8.54871728961371e-15	0.281865008238	0.187658035885955	2.67817658124681e-41	3.12144754488486e-12	4.02156940227682e-14	3.88608337428567e-13	0.990828871224787	0.234014786134231
Prevotella_ruminicola	0.7	0.62	0.897	0.779	0.128	0.514	0.0008337108955606	0.32886361703874	0.0036853373302298	0.000629832518206919	0.62528378240087	7.13856008561048e-12	0.00199084412129557	0.835735980914964	0.0109767574244479	0.00183645902677175	0.990828871224787	3.27670867160546e-10
Ruminococcus_albus	0.72	0.478	0.535	0.615	0	0	7.82282003490692e-07	0.179043217822033	4.78872740017344e-07	0.00163108177079674	0.649476620922026	1.19388643037849e-06	3.00961270787391e-06	0.583866370524413	2.70709691805723e-06	0.00430294905248282	0.990828871224787	5.6051956138109e-06
Catenulispora_acidiphila	0.117	0.214	0.153	0.311	0	0	0.0888473403298088	0.733102597962238	0.13559019333053	0.080326099787654	0.39436967068439	0.178632113328342	0.100863578980971	0.999980916292842	0.178002291718279	0.117726611858096	0.990828871224787	0.225941074849091
Streptococcus_sp._I.P16	0.315	0.46	0.212	0.377	0	0	0.0188228720558337	0.491981522767782	0.0168394317483546	0.24310664096964	0.61574111149378	7.9752703475254e-07	0.0289663086636997	0.999980916292842	0.0368372205008335	0.296654359244892	0.990828871224787	3.98001820840165e-06
Atopobium_parvulum	0.267	0.279	0.329	0.465	0	0	0.00262116334780967	0.630304565495285	0.00500170218635532	0.0028040118175735	0.687294482083443	0.0940846523838099	0.00562838951428898	0.999980916292842	0.013507355348504	0.00699739886007082	0.990828871224787	0.125295426491901
Adlercreutzia_equolifaciens	1.605	0.853	1.26	0.736	0.172	0.316	2.5161397095136e-09	0.107005460593902	1.34692934583569e-09	6.88990482553553e-05	0.726956454065964	1.29795925706994e-08	1.16161783255878e-08	0.42343589406444	8.47953247264741e-09	0.000232744345935773	0.990828871224787	1.28405255074419e-07
