wgs	stoolMeans	swabMeans	tissueMeans	Origin p-value	OriginSwabStool p-value	OriginTissueStool p-value	OriginTissueSwab p-value	Time p-value	Individual p-value	Origin (adj p-value)	OriginSwabStool (adj p-value)	OriginTissueStool (adj p-value)	OriginTissueSwab (adj p-value)	Time (adj p-value)	Individual (adj p-value)
Hedgehog_signaling_pathway	0.129886362035824	0.702083618774603	1.49568895617114	8.55826167421107e-19	1.32611218350842e-06	2.91988655476416e-14	4.62891246111319e-06	0.653999842863029	0.0805656094782982	1.5072759366521e-18	6.38698929199974e-06	5.18115208213791e-14	7.28282227215142e-06	0.887034269630316	0.72288687592965
Cell_cycle_Caulobacter	3.28665948983274	3.2297913937129	1.07954140317703	2.53523528862636e-40	0.807576951463558	1.66533453693773e-15	1.66533453693773e-15	0.0196414476250532	0.999845600317965	1.81307735792673e-39	0.952940802726999	3.67307430576921e-15	8.36210533441075e-15	0.721505327523613	0.999891036688737
C5_Branched_dibasic_acid_metabolism	3.22206558709565	2.86422310494846	0.268329693076976	1.7131069359732e-23	0.140372570065568	2.55351295663786e-15	3.04201108747293e-14	0.601413227380943	0.999770734756212	3.39742215873677e-23	0.258811926058391	5.28621980496961e-15	8.24744313247679e-14	0.863157799519256	0.999891036688737
Vasopressin_regulated_water_reabsorption	0.543156676842567	0.840539350200834	1.87208957618673	7.25858830821621e-12	0.073676699407862	3.38562511359441e-12	1.85097524452171e-06	0.494957436797603	0.999783813099797	1.03194387996327e-11	0.149893974657374	4.90188666753547e-12	2.99198738155565e-06	0.834550763829782	0.999891036688737
Insect_hormone_biosynthesis	0.0678105771565776	0.055539206328703	0.101982323006296	0.666199666788969	0.936837119201822	0.727321895030117	0.647791339053127	0.406087717244715	0.999891036688737	0.666199666788969	0.999999202392299	0.73668655462278	0.67946113785128	0.834550763829782	0.999891036688737
Proteasome	0.648679313425186	1.09238959762616	1.80402866829726	1.22663447671886e-12	0.000667058054008463	3.47977202608263e-12	0.000173291005424958	0.397037570485285	0.413968566783069	1.7651569299125e-12	0.00212737433440537	5.00747681802134e-12	0.000249369983416403	0.834550763829782	0.999891036688737
Protein_digestion_and_absorption	2.15144994539036	2.43200432435434	3.27207339296343	6.03033197991718e-29	3.09278700001414e-05	1.66533453693773e-15	3.07531777821168e-14	0.900000705836927	0.0231862528682844	1.59905432276456e-28	0.0001258444365523	3.67307430576921e-15	8.24744313247679e-14	0.982704348613351	0.42091966745501
Vibrio_cholerae_infection	0.0668136570092643	0.188873867315685	0.433435475303694	4.42814178449795e-05	0.145601915812333	4.08561098714788e-05	0.0288093315779283	0.890927519572382	0.999846593636335	5.30477899056608e-05	0.266372497145044	4.99587664749689e-05	0.0343383952140964	0.982704348613351	0.999891036688737
Dilated_cardiomyopathy_DCM_	0.0260620752568779	0.0763749286155026	0.261077254396041	0.0255325363913197	0.742383909035572	0.0193580774395273	0.158577496270622	0.738659741366562	0.999827394251732	0.0275145141020615	0.904076938535287	0.0216516885105614	0.183452397646406	0.922074866810059	0.999891036688737
p53_signaling_pathway	0.392212552622509	1.35140859106137	3.12008003723342	5.65910768202011e-33	3.66971897314272e-10	1.66533453693773e-15	4.71844785465692e-14	0.0330595437320363	0.673119550773387	1.99335733277126e-32	2.98639199193684e-09	3.67307430576921e-15	1.21038444967286e-13	0.721505327523613	0.999891036688737
Protein_export	3.33046146947576	3.36068183918439	3.43732884873764	0.384690540828945	0.878242497646429	0.362524442633308	0.678085729940415	0.414786366912589	0.913284889504462	0.391323136360478	0.999999202392299	0.378565347174604	0.708089523300611	0.834550763829782	0.999891036688737
Amino_sugar_and_nucleotide_sugar_metabolism	3.37848656835647	3.28711511440593	1.91448846769116	1.17978139865734e-49	0.155183376182128	1.66533453693773e-15	1.66533453693773e-15	0.515831539387022	0.519151270189877	6.96071025207832e-48	0.275362983300619	3.67307430576921e-15	8.36210533441075e-15	0.834550763829782	0.999891036688737
Renin_angiotensin_system	1.13028061788287	1.33686247598166	0.899971333624702	0.00756788426976217	0.0810778806017008	0.137829405191918	0.00608150836329113	0.409281526871897	0.999820566346079	0.00834589106384987	0.163541707880354	0.147853361933149	0.00775803229046869	0.834550763829782	0.999891036688737
Biotin_metabolism	3.42757009306613	3.31355483083659	1.04212625428945	2.68753951804077e-35	0.558270975872666	1.66533453693773e-15	1.66533453693773e-15	0.223452404652682	0.999808489936308	1.19671570992004e-34	0.787173211589774	3.67307430576921e-15	8.36210533441075e-15	0.726624676128368	0.999891036688737
Hematopoietic_cell_lineage	0.12330465626869	0.720883229251981	1.95682283043352	1.36198341012349e-16	0.000416469628060967	3.09752223870419e-14	4.66257612075083e-07	0.371252976715065	0.174417311939735	2.26357806189538e-16	0.00140409760317697	5.22153748810134e-14	7.74907017251546e-07	0.834550763829782	0.857551783703698
Phototransduction	0.149207769418098	0.810526980171624	1.61356528481823	8.46842401834623e-19	2.79785293488821e-07	2.88657986402541e-14	2.0520779189237e-05	0.478537771172801	0.461431845069888	1.50266772054865e-18	1.43542020137743e-06	5.16085490840906e-14	3.1044255696538e-05	0.834550763829782	0.999891036688737
Maturity_onset_diabetes_of_the_young	0.10411466171654	0.710608374550186	1.84349292115852	4.43882323988129e-31	2.63865185257117e-09	1.66533453693773e-15	1.72861724934137e-13	0.895542301505543	0.999848238378377	1.36047049949608e-30	2.00878012002192e-08	3.67307430576921e-15	4.38659861123186e-13	0.982704348613351	0.999891036688737
Synthesis_and_degradation_of_ketone_bodies	2.57078481189775	2.55755374243783	0	1.64512677102444e-37	0.992582256039358	1.66533453693773e-15	1.66533453693773e-15	0.614587861628053	0.762855773024499	8.62777595470596e-37	0.999999202392299	3.67307430576921e-15	8.36210533441075e-15	0.863157799519256	0.999891036688737
Valine_leucine_and_isoleucine_biosynthesis	3.59256544246372	3.48444094000173	0.739328781066489	1.48705571987743e-44	0.572500943071518	1.66533453693773e-15	1.66533453693773e-15	0.682193444613635	0.99983343421165	1.94969527717263e-43	0.787173211589774	3.67307430576921e-15	8.36210533441075e-15	0.907458084173302	0.999891036688737
Viral_myocarditis	0.142849695279029	1.13188513611157	2.72600426223527	6.39932753241925e-29	1.14712894738744e-09	1.66533453693773e-15	3.12282422143539e-11	0.519650627201829	0.999803364591239	1.64156662788146e-28	9.02408105278122e-09	3.67307430576921e-15	6.95270298357314e-11	0.834550763829782	0.999891036688737
Primary_bile_acid_biosynthesis	0.147782576808485	0.438485807814545	0.965696320839193	5.4966739349451e-06	0.0716163881622933	6.08585214367796e-06	0.0185348368465116	0.0570373746748198	0.999833913410295	6.72132149558053e-06	0.146969283533054	7.59926511062433e-06	0.0224319051065473	0.721505327523613	0.999891036688737
Oocyte_meiosis	0.175488690926541	0.617052561071839	1.8337733504126	1.23354736471948e-21	0.000437604767908772	8.54871728961371e-15	4.93948215662954e-11	0.0172874470991277	0.999786131164869	2.32893742459038e-21	0.00145457359473902	1.64024169134052e-14	1.06946586143539e-10	0.721505327523613	0.999891036688737
Pyrimidine_metabolism	3.38488410088797	3.28696785495332	2.58856967518744	8.27394252514799e-60	4.23043282938851e-05	1.66533453693773e-15	1.66533453693773e-15	0.523362343418677	0.0528022849418513	6.50883478644976e-58	0.00016921731317554	3.67307430576921e-15	8.36210533441075e-15	0.834550763829782	0.623066962313846
Protein_processing_in_endoplasmic_reticulum	2.02323151146462	2.08700015975592	2.16138155652125	0.00204934144428948	0.13327213437097	0.00320679901555043	0.275503351923147	0.44405969471968	0.494633743061205	0.00232521433102076	0.249620823107532	0.00363848349841299	0.311094694037621	0.834550763829782	0.999891036688737
Glycosaminoglycan_biosynthesis_heparan_sulfate	0.257641878309297	1.33303311906938	1.47970527192702	2.69471439179515e-19	5.01820807130571e-14	2.43127740162663e-12	0.694789009754192	0.191256248769806	0.135567423116201	4.81782270048224e-19	6.57942836015637e-13	3.54186090607336e-12	0.72233571058145	0.721505327523613	0.820356714241625
Ribosome	3.50125906470519	3.48417483633731	2.77304724504751	1.46679126212609e-13	0.965947947077137	1.16018306073329e-13	1.51804790959886e-10	0.1963827606109	0.445966043144724	2.19090340418834e-13	0.999999202392299	1.78956341394154e-13	3.08844229883907e-10	0.721505327523613	0.999891036688737
Caprolactam_degradation	1.92473616304767	1.90642866711853	0.183610078179197	1.64317481906327e-27	0.981499243516906	1.66533453693773e-15	6.32827124036339e-15	0.803387305933943	0.000374659887498221	3.87789257298931e-27	0.999999202392299	3.67307430576921e-15	2.333550019884e-14	0.94328061791249	0.0509962078711328
Butanoate_metabolism	3.08178410817563	3.04263370890795	1.50136525566395	1.14822170316764e-31	0.877906051682663	1.66533453693773e-15	1.88737914186277e-15	0.0416389944296335	0.999853076890635	3.61307095930085e-31	0.999999202392299	3.67307430576921e-15	8.73375446038457e-15	0.721505327523613	0.999891036688737
Cell_cycle	0.302657407711796	1.37403294688635	2.14820977183455	2.12520539083001e-15	6.62060832823386e-08	6.92224055853785e-13	0.0109964813766266	0.9522464119644	0.408691397906361	3.36609712909988e-15	3.90615891365798e-07	1.02103048238433e-12	0.0135872754182402	0.994152945249768	0.999891036688737
Regulation_of_actin_cytoskeleton	0.613627315352554	2.41070550965584	3.45499864504198	3.50070873134667e-35	8.77076189453874e-15	1.66533453693773e-15	2.78818924142055e-05	0.433777363704679	0.0923789257226577	1.52993937147744e-34	3.85532875465547e-13	3.67307430576921e-15	4.16463709478006e-05	0.834550763829782	0.72288687592965
Bacterial_invasion_of_epithelial_cells	1.30497084730096	1.89823329601676	1.84932563558971	6.64809840369973e-11	3.8582720351954e-09	1.5333876236312e-05	0.928719478770027	0.98566018652188	0.304880470239565	9.01696105329388e-11	2.84547562595661e-08	1.89465695904169e-05	0.944731883576406	0.994152945249768	0.999891036688737
Other_types_of_O_glycan_biosynthesis	0.796059114299775	1.1654608051485	1.37281368648284	1.41452998815645e-05	0.00306155155950583	0.000173795668064414	0.408354330522219	0.0400052660209564	0.424877925416914	1.71194398566627e-05	0.0084014670702718	0.000207150392238392	0.448240102340668	0.721505327523613	0.999891036688737
Plant_hormone_signal_transduction	0.620115133559367	0.624517284593928	0.360429588460477	0.00212236326493259	0.996897054094085	0.0016915269806026	0.00708389290154166	0.378622589428719	0.499472266158757	0.00239654416518703	0.999999202392299	0.00193786586127288	0.0089401001324269	0.834550763829782	0.999891036688737
RNA_degradation	3.10918862301739	3.01457967111721	2.63184904414497	2.0376085447959e-40	1.0064580727609e-05	1.66533453693773e-15	1.66533453693773e-15	0.742348409719963	0.163131696005983	1.50273630178698e-39	4.31862009402857e-05	3.67307430576921e-15	8.36210533441075e-15	0.922074866810059	0.857551783703698
Flavonoid_biosynthesis	1.54584912648545	1.44199605704305	0.160915164373115	7.69754341538608e-16	0.64486501577334	2.96429547574917e-14	1.71388458980459e-11	0.481142429227092	0.0407312579550733	1.26154183752161e-15	0.845489687347267	5.18287764692894e-14	3.92695886596004e-11	0.834550763829782	0.538746615320631
alpha_Linolenic_acid_metabolism	1.49210249334013	1.51939030560013	0.095930225708974	5.23749099285388e-15	0.97341110673414	3.54161144855425e-14	2.61668464673903e-12	0.373368722790559	0.510854370182499	8.24031916209011e-15	0.999999202392299	5.76427794385381e-14	6.11423343198427e-12	0.834550763829782	0.999891036688737
Glyoxylate_and_dicarboxylate_metabolism	3.09340841813714	2.98222489141371	1.10930099526403	8.22967864911072e-46	0.276920357812284	1.66533453693773e-15	1.66533453693773e-15	0.386907334267932	0.0709163124293701	1.49400320091549e-44	0.450711754784131	3.67307430576921e-15	8.36210533441075e-15	0.834550763829782	0.72288687592965
Cell_adhesion_molecules_CAMs_	1.47284975834107	2.98836302975628	2.63756809416441	1.31413872976467e-19	2.91988655476416e-14	2.46971111339533e-08	0.253634230049915	0.0217903988034103	0.817222844496311	2.3674560322478e-19	5.14667673558376e-13	3.29294815119378e-08	0.287777299479711	0.721505327523613	0.999891036688737
Pathways_in_cancer	0.367025109016363	0.878861671214509	2.5328497544169	1.07093138569747e-37	8.53525868538263e-07	1.66533453693773e-15	5.21804821573824e-15	0.621696913597311	0.861840311498587	5.74408652328645e-37	4.19650218697979e-06	3.67307430576921e-15	1.95469742684797e-14	0.863157799519256	0.999891036688737
Arachidonic_acid_metabolism	1.78833706510634	2.57438189292867	3.5740131627158	4.01329325707729e-32	3.62709862145039e-13	1.66533453693773e-15	1.25757737556853e-10	0.981494572357099	0.00369742783142372	1.29744823105512e-31	3.89088761210132e-12	3.67307430576921e-15	2.58076748377542e-10	0.994152945249768	0.145432161369333
Phenylalanine_metabolism	2.77896652804062	2.81565283889614	2.2624778358015	0.000523844716701666	0.936537332215908	0.000508548084623861	0.00150361659641318	0.0168489094000977	0.999843106997003	0.000615061458415887	0.999999202392299	0.000594145286986293	0.00199355908288489	0.721505327523613	0.999891036688737
Glycosphingolipid_biosynthesis_ganglio_series	0.137957433719347	0.70201002788119	0.903678655088872	4.98201414835314e-07	0.000147364745212042	3.97317117613039e-05	0.564085013478296	0.147834533004434	0.999789527680661	6.32126526350183e-07	0.000526940604091544	4.88368957066027e-05	0.60787243461588	0.721505327523613	0.999891036688737
Peptidoglycan_biosynthesis	3.49004483092021	3.38715322269808	1.58189978320831	9.08628143927252e-35	0.485218012143466	1.66533453693773e-15	1.66533453693773e-15	0.236770191289272	0.556635246151266	3.82921860655056e-34	0.720197804187786	3.67307430576921e-15	8.36210533441075e-15	0.726624676128368	0.999891036688737
Lipopolysaccharide_biosynthesis	3.2507687007393	3.14670277151094	1.37414818027592	2.1711447609103e-31	0.524200154355128	1.66533453693773e-15	2.33146835171283e-15	0.0799758706114635	0.519145818418052	6.74197583651095e-31	0.754336807486648	3.67307430576921e-15	1.03816326604571e-14	0.721505327523613	0.999891036688737
N_Glycan_biosynthesis	2.42679598145504	2.49637102394054	2.33662625025671	0.31666972916494	0.601032593695516	0.58307266938608	0.288813664924865	0.373952467773678	0.999843720808719	0.326349589881772	0.810535383497953	0.600895851419716	0.323033293470465	0.834550763829782	0.999891036688737
PPAR_signaling_pathway	0.286021633555144	0.974238632900873	2.02517409193038	1.55218246141818e-23	6.84833847408584e-08	5.44009282066327e-15	1.95932735591597e-08	0.240155613296664	0.999833538419151	3.10436492283637e-23	3.94197043874209e-07	1.08801856413265e-14	3.52978058012343e-08	0.726624676128368	0.999891036688737
Huntington_s_disease	0.236030968019446	1.50987649916401	3.06562285491135	7.14251821423773e-42	2.4535928844216e-14	1.66533453693773e-15	4.20774526332934e-14	0.448843145731141	0.169055798721898	6.09554355578437e-41	5.14667673558376e-13	3.67307430576921e-15	1.09123943092937e-13	0.834550763829782	0.857551783703698
Glycosaminoglycan_biosynthesis_chondroitin_sulfate	0.83410070488868	1.18663013528515	1.04782742481823	0.0010646582801866	0.00118466975702725	0.192558259661694	0.594547112123933	0.400726358677071	0.999834303117621	0.00122565538597092	0.00349477578323037	0.203783629059012	0.634900988512435	0.834550763829782	0.999891036688737
Adipocytokine_signaling_pathway	0.416827139550085	1.0141310337322	1.78258917042249	1.27986948845766e-13	5.67010248266886e-05	1.07391873171991e-12	0.00045206649891627	0.56718796986276	0.99977736073634	1.92388025016566e-13	0.000215829707404815	1.57419143283168e-12	0.000635045796096665	0.852375723443036	0.999891036688737
Prion_diseases	0.811847090458434	1.38161252204946	1.53000568501937	2.3634586412422e-09	2.13375749158473e-06	2.07063955126596e-06	0.626045829881399	0.184591942321939	0.832983925257004	3.13357437827617e-09	9.87385819635287e-06	2.62726308655251e-06	0.662541775121121	0.721505327523613	0.999891036688737
Hypertrophic_cardiomyopathy_HCM_	0.087229667269315	0.70614061967125	1.80457052950162	4.28377794794693e-27	3.2840519637034e-08	1.66533453693773e-15	4.16157108773518e-11	0.0848711688389339	0.999845022022462	9.91148623250466e-27	2.1528785095389e-07	3.67307430576921e-15	9.09380348801392e-11	0.721505327523613	0.999891036688737
Biosynthesis_of_unsaturated_fatty_acids	2.50538784083764	2.27307220372075	1.07507634676028	2.07317940332571e-17	0.0998818566636573	2.87547763377916e-14	6.37842001438571e-11	0.998849736530106	0.8758247140795	3.51993049773286e-17	0.193214083382157	5.16085490840906e-14	1.34402421731699e-10	0.998849736530106	0.999891036688737
Glycosphingolipid_biosynthesis_globo_series	1.21001359300713	2.53052881893584	3.63410710247425	5.42135254385315e-26	4.30211422042248e-13	4.77395900588817e-15	1.93418372427256e-05	0.615158908870446	0.999820693649432	1.16312654577213e-25	4.4143432870422e-12	9.62952414862913e-15	2.94495070276339e-05	0.863157799519256	0.999891036688737
Alzheimer_s_disease	0.535629149180002	0.975048026761756	2.14612654102903	4.54015088007443e-14	0.0095910798158042	6.27276008913213e-14	7.75454572665701e-07	0.83680411669865	0.113735704874215	6.95763381621795e-14	0.0233349983147401	9.93537839620929e-14	1.27977118286088e-06	0.972836313009268	0.745600731953187
Pentose_and_glucuronate_interconversions	3.35967458046042	3.22134608668268	1.9368211384635	3.23435360214487e-42	0.0382610361603053	1.66533453693773e-15	1.66533453693773e-15	0.408235626552688	0.604236113374032	3.31872804393996e-41	0.0876660634352626	3.67307430576921e-15	8.36210533441075e-15	0.834550763829782	0.999891036688737
Glycosaminoglycan_degradation	2.77547644228983	2.77976079449895	0.774142171426175	1.17252911157286e-30	0.999086573683889	1.66533453693773e-15	1.88737914186277e-15	0.397921987629627	0.35892613862111	3.50274519406577e-30	0.999999202392299	3.67307430576921e-15	8.73375446038457e-15	0.834550763829782	0.999891036688737
