wgs	stoolMeans	swabMeans	tissueMeans	Origin p-value	OriginSwabStool p-value	OriginTissueStool p-value	OriginTissueSwab p-value	Time p-value	Individual p-value	Origin (adj p-value)	OriginSwabStool (adj p-value)	OriginTissueStool (adj p-value)	OriginTissueSwab (adj p-value)	Time (adj p-value)	Individual (adj p-value)
K03820: apolipoprotein N-acyltransferase	0.951377618808881	0.789133163903326	0.12373986299323	6.74161726141086e-12	0.185696770916089	1.37280076195623e-10	6.57635288636715e-06	0.195817910170307	0.0234940238266042	1.57046399809445e-11	0.406595771426704	3.08348274465962e-10	1.36482304873225e-05	0.996109716538046	0.121647396427951
K03822: putative long chain acyl-CoA synthase	0.00992321865330462	0.00945647840897644	0	0.0892407612686669	0.990580595637538	0.0725042658255778	0.169044353190521	0.379780453569043	0.999845568680391	0.09740156246053	0.999999996206915	0.0866719297094053	0.198796943174402	0.996109716538046	0.999998145862406
K03823: acetyltransferase	1.78706598827602	1.64996714794794	0.0989954195250835	2.59906208118092e-22	0.357349096385527	1.66533453693773e-15	2.4757973449141e-14	0.176572684782857	0.999840640648671	1.04219307563559e-21	0.643303652019259	6.8261894453468e-15	1.23961984661357e-13	0.996109716538046	0.999998145862406
K03824: putative acetyltransferase	1.07811425972864	0.931134967744456	0	1.30920139880654e-11	0.340884526373092	4.87943019322756e-13	3.26325054755827e-08	0.39610173448404	0.999836236174645	2.99253057248796e-11	0.623299522989789	1.21825642273077e-12	8.04186481092599e-08	0.996109716538046	0.999998145862406
K03825: putative acetyltransferase	0.781386935471113	0.736910986180359	0.0823154299152908	1.36606132910797e-07	0.893185855709396	2.54872482674529e-07	3.39377065649016e-05	0.164009300983013	0.326747061487843	2.51671165565381e-07	0.999999996206915	4.84209988152264e-07	6.57266369266802e-05	0.996109716538046	0.627218342250551
K03826: putative acetyltransferase	1.31344235503692	0.969613525680077	0.0846249306801956	1.12130895614221e-15	0.00165275365607875	2.99760216648792e-14	1.83782017382228e-08	0.887873504666832	0.999828689960317	3.14245286189577e-15	0.0133229904870983	8.48160947682968e-14	4.59228710921848e-08	0.996109716538046	0.999998145862406
K03827: putative acetyltransferase	1.7223510016408	1.43579319112498	0.0819241715391151	1.09466654499658e-22	0.00885233610674385	1.66533453693773e-15	2.94209101525666e-14	0.833695612903636	0.999832878092149	4.48702711070317e-22	0.0443126397053864	6.8261894453468e-15	1.23961984661357e-13	0.996109716538046	0.999998145862406
K11661: helicase SRCAP	0.0380578887956899	0.0614811728430212	0.132411183299585	0.00221142047825869	0.503313786265639	0.00134832060889145	0.0567796056233105	0.271531744938128	0.999939123712565	0.00284826839846819	0.801798224809984	0.00198577971118371	0.072426123099139	0.996109716538046	0.999998145862406
K12245	0.0654328502448259	0.035636218159185	0	0.0134686393650637	0.198201933318669	0.00852210376473106	0.337508666272349	0.694002916754242	0.614913419576589	0.0159284258432373	0.425707539912046	0.0115867870484516	0.37855449633311	0.996109716538046	0.9283347900307
K12243: AraC family transcriptional regulator, transcriptional activator of	0.327417302490223	0.328855532386985	0	0.00023019842889512	0.999699745336269	0.000128925876437203	0.00109263880518229	0.357264579928947	0.999849190277691	0.00032985353970918	0.999999996206915	0.000207501800601071	0.00179559730214487	0.996109716538046	0.999998145862406
K12240: pyochelin synthetase	0.17697107390907	0.238985968617493	0.00436119130509464	8.98257278324764e-06	0.157127631371405	0.000211866022988505	1.29736744958198e-05	0.166123269252199	0.088761334849683	1.4503161944729e-05	0.361055451928177	0.000334881454669185	2.61752590838763e-05	0.996109716538046	0.278500126407227
K00062: D-arabinose 1-dehydrogenase	0.257343504936727	0.192663317843222	0	0.000131811768885638	0.389255881752511	0.000165620176151515	0.0226280830939194	0.380148217714629	0.0469063430165187	0.00019314834790729	0.675583831787922	0.000264323548042547	0.0308136782533976	0.996109716538046	0.188054053538269
K01492: phosphoribosylaminoimidazolecarboxamide formyltransferase	1.02544326756218	0.695669433589464	0.0417079499642492	6.92518605121717e-25	1.10429483335395e-08	1.66533453693773e-15	9.73665592596262e-14	0.749497130749104	0.513645078686428	3.38855365705458e-24	4.12382984700949e-07	6.8261894453468e-15	3.49451796116359e-13	0.996109716538046	0.828227177209083
K11912: serine/threonine-protein kinase PpkA	0.292341567450045	0.218059310382884	0.000587360896273758	3.78773985668981e-08	0.211605085888319	1.4428737359351e-06	0.00265128376111534	0.773484684761642	0.00914458057490035	7.18478420307599e-08	0.445380414177801	2.62878552248936e-06	0.00415295014253965	0.996109716538046	0.0637606666201815
K11917: sigma-54 specific transcriptional regulator	0.361572829352209	0.225004785376576	0.0245252838279466	2.34948815790413e-15	0.000183160299709995	7.9747319858825e-13	0.000175667053116557	0.805721159624244	0.000114963508365207	6.45367076586752e-15	0.00241843111569357	1.97566925511057e-12	0.000318050372492708	0.996109716538046	0.00393136446864616
K01232: maltose-6'-phosphate glucosidase	0.767953713016855	0.720906340154853	0.0103741139234034	2.34142895373579e-09	0.846671137491196	2.4881685600775e-10	2.34734385151647e-07	0.908812375918139	0.999828597461887	4.76027990694381e-09	0.999999996206915	5.50344550334002e-10	5.47443755715738e-07	0.996109716538046	0.999998145862406
K11915: serine/threonine protein phosphatase Stp1	0.200406245972959	0.165460813602996	0.0194614352207146	1.61437407976601e-07	0.523882696251036	4.7664254801516e-05	0.0065659615255752	0.241043327924284	0.00100557687768923	2.96163201432661e-07	0.818709620559706	7.90982330907383e-05	0.00967549073231463	0.996109716538046	0.0156545945127732
K11914: sigma-54 dependent transcriptional regulator	0.223781670212628	0.173910224116914	0.0126028955986819	3.94309430452779e-13	0.108273067378602	7.03732294660142e-10	4.39374091115718e-05	0.666544452061982	5.16013752180064e-05	9.77662526747888e-13	0.273241360337293	1.53041031711193e-09	8.42352785077599e-05	0.996109716538046	0.00261747975793338
K13222	0.0653115834582643	0.0471128730530776	0	2.96552506375893e-10	0.0490397768736626	9.63671697995494e-10	0.000138207864736839	0.200929307716627	0.019644646065613	6.32043104450302e-10	0.152731337388307	2.07862141236661e-09	0.000252937845055063	0.996109716538046	0.108116600905412
K12063: conjugal transfer ATP-binding protein TraC	1.47274312889352	1.19229843741739	0.149906831405765	1.19172807970716e-20	0.010432901798371	1.7874590696465e-14	2.25545138121674e-11	0.639884049022754	0.0114007430362165	4.39905932151455e-20	0.0502467978005549	5.84960395534315e-14	6.8576086700631e-11	0.996109716538046	0.0739832866326758
K12792	0.301569241904217	1.57379748129988	2.64092004207597	2.60200492814221e-32	1.60982338570648e-14	1.66533453693773e-15	7.51622553085696e-09	0.577301336088155	0.00686183629609843	3.16768079952032e-31	1.82930107843147e-12	6.8261894453468e-15	1.92961892898888e-08	0.996109716538046	0.0547418054185467
K01231: alpha-mannosidase II	0.0154872330757268	0.0762814094955796	0.190796191783019	4.44238283123931e-05	0.111925708364476	2.56875989542715e-05	0.0280969426225026	0.16403720317668	0.686850398729263	6.76188654507469e-05	0.280021285168337	4.35059584960075e-05	0.037662649139655	0.996109716538046	0.991194494325515
K12795	0.4534056259019	2.35334947160962	3.73123045886278	4.02027273122453e-35	1.66533453693773e-15	1.66533453693773e-15	2.46844755746878e-09	0.522121306641691	0.0440731141743578	8.35201369111389e-34	7.06510607593393e-13	6.8261894453468e-15	6.59878800277227e-09	0.996109716538046	0.181265571607646
K12797	0.0310584804772775	0.301897945507559	1.43657208434104	3.09385387311107e-39	1.6896948451528e-07	1.66533453693773e-15	1.66533453693773e-15	0.474904224700153	0.368505059020155	2.47793270074041e-37	5.47083644810909e-06	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.674816574685824
K07259: D-alanyl-D-alanine carboxypeptidase /	1.6327148032408	1.47575308502726	0.0796734236848895	2.30615342138283e-24	0.168382560819527	1.66533453693773e-15	1.72084568816899e-14	0.749378420461666	0.222467791368843	1.06912078263193e-23	0.379890529172892	6.8261894453468e-15	9.80785365532271e-14	0.996109716538046	0.490105481745259
K07258: D-alanyl-D-alanine carboxypeptidase (penicillin-binding protein 5/6)	1.97827866698882	1.93533301908609	0.298762655860925	5.50789174356252e-31	0.841646551863583	1.66533453693773e-15	1.66533453693773e-15	0.141823926656217	0.0568334583995505	5.34344707929047e-30	0.999999996206915	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.211559181511099
K07250: (S)-3-amino-2-methylpropionate transaminase	0.773531955701689	0.690973106248132	0.0882358000414079	1.79233841512582e-13	0.354452765749828	3.28626015289046e-14	5.6694771100041e-10	0.718510451662776	0.999847126739534	4.51384523494864e-13	0.640413768215851	8.87071643044091e-14	1.57724438613322e-09	0.996109716538046	0.999998145862406
K07257: spore coat polysaccharide biosynthesis protein SpsF	0.673378507276757	0.266302137143632	0	2.9879314379881e-07	0.000231708846297085	1.07193204934575e-06	0.167493635279013	0.546119623538901	0.234468835600642	5.36980769502024e-07	0.00295065219123506	1.96650102000228e-06	0.197049431376759	0.996109716538046	0.5061034759933
K07254: hypothetical protein	0.181508229678198	0.140635062928601	0.00388142296165266	0.000193951872016275	0.570168302137011	0.00182672408736917	0.0571532793112813	0.89432669185604	0.0146862036089917	0.000279825798758726	0.859275675936615	0.00265884015299286	0.072887494483086	0.996109716538046	0.0882045629694724
K05372: AraC family transcriptional regulator	0.258925837129116	0.242013512304906	0	0.00104245162566536	0.948758207722421	0.000731874896112927	0.00841217686318951	0.584712415196836	0.701436835079553	0.00138545918022381	0.999999996206915	0.00110352303508531	0.0122324224955171	0.996109716538046	0.999998145862406
K02413: flagellar FliJ protein	0.338228043336598	0.529768034585576	0	6.46911870712657e-05	0.153906172141927	0.0269143297836281	0.00170482828801544	0.694366990203616	0.0112770395659933	9.72044570977029e-05	0.355249325266985	0.0342234228938676	0.00273734892881824	0.996109716538046	0.07333690153654
K01237: myrosinase	0.00897832813695346	0.0133184566949972	0.00590990424401641	0.251277065245652	0.370822825528833	0.729613263195646	0.260990592294483	0.799965436186811	0.836724747826308	0.263756422857438	0.655222443707619	0.756070128204272	0.297221653002154	0.996109716538046	0.999998145862406
K14498	0.0187922431892536	0.07067773115547	0.10411535935337	0.0141305297371598	0.125461151055755	0.0305097191376166	0.663983544513596	0.169076598014734	0.999910572743786	0.0166755592303396	0.305472810590551	0.038465754016295	0.708194819599485	0.996109716538046	0.999998145862406
K09608: tolloid-like protein 1	0.0202787698231722	0.113210110053738	0.425171286591733	1.75957206308698e-16	0.0081277474517828	2.56461518688411e-14	3.89855481230938e-10	0.603615855770176	0.999880451896164	5.13940266219312e-16	0.0416094186198502	7.97283587464943e-14	1.0960971428419e-09	0.996109716538046	0.999998145862406
K08349: formate dehydrogenase-N, beta subunit	0.268344180059441	0.34193114802987	0	8.88186599461061e-05	0.449351479659099	0.00177158611080297	0.000544108489424433	0.330279396203969	0.121392786693798	0.000132024220535274	0.745286772938675	0.00257981929580327	0.000932373083709263	0.996109716538046	0.338124407844792
K09970: general L-amino acid transport system permease protein	0.295440577086385	0.324485223771356	0.0706358055557835	0.0160051174305052	0.915428454143634	0.0395859668327916	0.0473802135155069	0.99338327652314	0.0212327052598222	0.0187894213692354	0.999999996206915	0.0492659538154166	0.0610248327695494	0.999555107115839	0.114010996302553
K09972: general L-amino acid transport system ATP-binding protein	1.22791475030143	1.06992900668297	0.143130216129194	9.31201931175503e-25	0.0213074493529246	1.66533453693773e-15	2.23154827949656e-14	0.408654785859549	0.756125366206961	4.50574416141915e-24	0.0831933574158128	6.8261894453468e-15	1.18944258995583e-13	0.996109716538046	0.999998145862406
K09973: hypothetical protein	1.14168225841004	0.947478851991868	0.0944722403931684	1.60912437314885e-13	0.101816213689254	4.20774526332934e-14	1.97069489615842e-08	0.393364922434639	0.0963218733578196	4.05915460396066e-13	0.261079005744714	1.11455811217953e-13	4.91623763644111e-08	0.996109716538046	0.291862607998992
K06258: MFS transporter, VNT family, synaptic vesicle glycoprotein 2	0.0917543614511704	0.298219826198627	0.319898708799784	0.000120273574477846	0.00112911817725081	0.00495627401978183	0.963235020486223	0.330626707023209	0.440419810405123	0.000176666324287319	0.0100188663920199	0.00691628609775607	0.978833317145182	0.996109716538046	0.753043647734827
K06120: glycerol dehydratase large subunit	0.142772264515805	0.117930667716309	0	0.0141019873559157	0.819949196475934	0.0187979499212751	0.12932152154879	0.456209975765329	0.0093660762359587	0.0166451031676282	0.999999996206915	0.0244076623657854	0.154713070296283	0.996109716538046	0.0651557783408921
K11261: formylmethanofuran dehydrogenase subunit E	1.11419214626769	1.04383674858344	0	3.54741921309012e-17	0.701191946359147	2.91988655476416e-14	6.10622663543836e-13	0.522236326513593	0.19588840579189	1.0753556150438e-16	0.959567306089956	8.48160947682968e-14	2.07182840189037e-12	0.996109716538046	0.453373660097047
K11260: formylmethanofuran dehydrogenase subunit G	0.204564772507115	0.197041431769936	0.0103092107888651	0.00519220224030658	0.985716759161569	0.00334729411236045	0.0190086733931567	0.325303506128912	0.999857131066956	0.00642115705744538	0.999999996206915	0.00474167541585713	0.0262193054484806	0.996109716538046	0.999998145862406
K11263: acetyl/propionyl carboxylase subunit alpha	0.661754094862291	0.474320112174877	0.0861169386515121	3.64384796997112e-18	3.81810093518231e-05	1.65423230669148e-14	6.64505017677897e-09	0.46705110496302	0.582630986079848	1.16860393009559e-17	0.000683376439824405	5.46947965824609e-14	1.71464266324941e-08	0.996109716538046	0.898556875469829
K11262: acetyl-CoA carboxylase	0.0710091456013855	0.348034213085371	0.395345036218015	2.59964737227951e-10	5.10196748182423e-08	3.79037299214069e-07	0.764643189791296	0.0770469120461583	0.999875080247986	5.55815017740266e-10	1.77461006067795e-06	7.13199394224432e-07	0.803865819733959	0.996109716538046	0.999998145862406
K00709: histo-blood group ABO system transferase	0.15146317395447	0.42722688658412	0.686351866672264	7.9737576069816e-08	0.000995074907225391	2.5289254168559e-07	0.0515979796301484	0.0911105573114968	0.999826339346984	1.48975637058616e-07	0.00908099094494895	4.80598470571397e-07	0.0661075356785337	0.996109716538046	0.999998145862406
K10796: D-proline reductase (dithiol) PrdE	0.269792307376965	0.179068200350429	0	0.00414097263653172	0.468897653650001	0.0169126141531045	0.254804814987928	0.530647977407865	0.0767468601807322	0.00517154297057214	0.766222823561761	0.02209164857295	0.29126702513268	0.996109716538046	0.253065080130074
K10797: 2-enoate reductase	0.961378810901534	0.87266770412484	0.0750027753091347	1.08238845844347e-18	0.500434226408758	3.76365605347928e-14	4.85185447374192e-10	0.188709402017876	1.34481435782295e-05	3.5671351091204e-18	0.79867413113532	1.00347675854264e-13	1.35722601937808e-09	0.996109716538046	0.0012135373315375
K10794: D-proline reductase (dithiol) PrdB	0.376511964317705	0.446353310683139	0	0.000893835610871656	0.723078299145994	0.00361278447812541	0.00293861783133254	0.756064039903823	0.228533628952527	0.00119788140981413	0.972178939796758	0.00509641231016208	0.00457126673634581	0.996109716538046	0.498321374557406
K04568: lysyl-tRNA synthetase, class II	0.218702727425998	0.40036189338439	0	0.000157621650009541	0.084169417056191	0.103446230716771	0.00434790245563099	0.650746862553346	9.40921734202835e-05	0.000229450521090366	0.226067870981647	0.121442084160652	0.00659992075995657	0.996109716538046	0.00364801948795711
K00700: 1,4-alpha-glucan branching enzyme	2.04017027623758	1.90574746015581	0.316643860056224	1.55631174035442e-36	0.0880544033715712	1.66533453693773e-15	1.66533453693773e-15	0.50605102089842	0.999672103481132	4.63979457792794e-35	0.234379933910578	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.999998145862406
K00701: cyclomaltodextrin glucanotransferase	0.966186808663607	0.71276768349774	0.098005209984874	7.2416674779265e-18	0.000534145495168725	2.65343302885412e-14	7.7259941777541e-09	0.914349961648779	0.0307821981955631	2.28512337678272e-17	0.00563491096896366	8.18209060113225e-14	1.98013164463113e-08	0.996109716538046	0.143250183804581
K00702: cellobiose phosphorylase	1.30383312518201	0.915183195137176	0.0701384923920517	1.01996328032248e-19	1.01437330288778e-05	3.44169137633799e-15	1.1060097282467e-10	0.307369444593006	0.0751664834181962	3.54165230309353e-19	0.000226171805665858	1.26660068970794e-14	3.21657009834577e-10	0.996109716538046	0.249748026510131
K00703: starch synthase	1.95730888387813	1.77439119953916	0.304344626578187	5.77514681125313e-26	0.0846275330083951	1.66533453693773e-15	6.99440505513849e-15	0.885011050000772	0.99984763771785	3.10816256764791e-25	0.226828618856055	6.8261894453468e-15	4.75166780922187e-14	0.996109716538046	0.999998145862406
K00705: 4-alpha-glucanotransferase	2.19899034968835	2.00427476785723	0.285118282138686	2.28539191590204e-38	0.0106686374307285	1.66533453693773e-15	1.66533453693773e-15	0.528861791356681	0.889185077463079	1.34873102788167e-36	0.0509333302281135	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.999998145862406
K02813: PTS system, sorbose-specific IIB component	0.314132542074297	0.386306369550329	0.0280718417636893	0.000371326889504293	0.466935268160385	0.000849384543466725	0.000299282651396005	0.976267109515177	0.999855217590543	0.000518290937035687	0.764247103332149	0.00127125736810473	0.000528648678472826	0.998718318871733	0.999998145862406
K05502: bone morphogenetic protein 1	0.0213515884336071	0.103461992580224	0.40526354185842	1.28221434246007e-16	0.0148917535656949	2.54241072639161e-14	1.83367432349257e-10	0.973335291607601	0.468651880048906	3.77958290680602e-16	0.0641895182753709	7.93216509048986e-14	5.2426376736023e-10	0.998718318871733	0.783960355149817
K13725	0.0045143891858344	0.00880955808023322	0	0.0100857788311587	0.135300283370704	0.245756949690389	0.0212923865666845	0.818206592212047	0.196572068081045	0.012092207158807	0.322716624168289	0.273527619814481	0.029118570440667	0.996109716538046	0.454610250155516
K13051	0.941646877226445	0.923866604488538	0.171735055453364	6.31148970171041e-06	0.986984864632025	1.3084683032627e-06	5.08889290030679e-05	0.190685923039404	0.128201464265309	1.03246540753322e-05	0.999999996206915	2.3896329318812e-06	9.69821261245066e-05	0.996109716538046	0.349468120458099
K10133: tumor protein p53-inducible protein 3	0.0532818186540778	0.0415777802635503	0.0900571618367412	0.637602621807665	0.919100660806878	0.592710083652447	0.511288144493526	0.402203092812835	0.00439174525731592	0.647495355179055	0.999999996206915	0.622683168655928	0.556149202203733	0.996109716538046	0.0411903750096795
K10139: serpin peptidase inhibitor, clade B, member 5	0.0287937444178359	0.105649375551849	0.0385548883948832	0.0184929475343634	0.0126976140072153	0.954520669317622	0.202244801730082	0.776640815783648	0.999985667548595	0.0215562182385427	0.0573796410259237	0.96739382519753	0.235295127700881	0.996109716538046	0.999998145862406
K00965: UDPglucose--hexose-1-phosphate uridylyltransferase	1.53410540915316	1.51374282770466	0.158605429141507	1.4772189925465e-23	0.964501974540715	1.66533453693773e-15	8.32667268468867e-15	0.660129181962521	0.330471680282153	6.46429331964812e-23	0.999999996206915	6.8261894453468e-15	5.49127374124593e-14	0.996109716538046	0.630589692124596
K00966: mannose-1-phosphate guanylyltransferase	1.63249780369219	1.53021275509131	0.413664312966327	2.73337492515437e-21	0.364151757825377	1.88737914186277e-15	2.78665979180914e-14	0.756525829460337	0.598079998031658	1.03663882675481e-20	0.64941706850921	7.46489722970673e-15	1.23961984661357e-13	0.996109716538046	0.914242327478327
K00967: ethanolamine-phosphate cytidylyltransferase	0.230320771737902	0.217901666490709	0.0704853096685423	0.0374907679077325	0.965592951758145	0.029454240207025	0.105758391664403	0.243788962816551	0.895258001435715	0.0423624102941095	0.999999996206915	0.0372121129390123	0.128390771851061	0.996109716538046	0.999998145862406
K00960: DNA-directed RNA polymerase	0.708238263298798	0.613981041081443	0.00531289701422017	1.1592912223116e-05	0.752835940305793	0.000111416668098552	0.00529846458704131	0.742662489287274	0.0895546886447978	1.85456127995026e-05	0.992745313830451	0.00018051457511735	0.00793401080967292	0.996109716538046	0.279730989227748
K00961: DNA polymerase	0.581541762884295	0.508280608880503	0	3.22014945238947e-09	0.754201461074739	3.92438198352218e-05	0.002563265588852	0.460438737185285	7.17057906634528e-11	6.47968585675858e-09	0.99325493153655	6.55895473193288e-05	0.00402336194928885	0.996109716538046	1.09118286942109e-07
K00962: polyribonucleotide nucleotidyltransferase	2.09382259293064	1.90988122097639	0.430949044809534	6.13402407094888e-34	0.0161726864145785	1.66533453693773e-15	1.66533453693773e-15	0.852354014183133	0.407188179606517	1.01737886975111e-32	0.0683158516346559	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.718005344514735
K00963: UTP--glucose-1-phosphate uridylyltransferase	1.4747529531109	1.33975771177229	0.191967000503392	2.69318201308378e-18	0.290511802107949	1.21014309684142e-14	4.86277684785819e-14	0.960710380062733	0.63929962409578	8.71989303917073e-18	0.557661727982052	4.11516258685683e-14	1.81038059161546e-13	0.998718318871733	0.951446653269196
K00968: choline-phosphate cytidylyltransferase	0.827198898618209	0.653694035460929	0.234298192541894	6.77739949392089e-06	0.13881458394575	2.15005427139925e-06	0.00549638813297482	0.419641280258762	0.149535761796644	1.1054134705117e-05	0.329630758063261	3.87675260014135e-06	0.00820414776003377	0.996109716538046	0.382929819964735
K00969: nicotinate-nucleotide adenylyltransferase	1.93051644223014	1.75686905178221	0.0172644973701146	1.98884400129206e-38	0.0261730706612139	1.66533453693773e-15	1.66533453693773e-15	0.536592372491768	0.908421528426633	1.22283772079442e-36	0.0971435860456152	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.999998145862406
K12681: pertactin	0.239073458831378	0.206324015006221	0	0.000409024503293646	0.803716564245679	0.00105316255270671	0.0204516381225629	0.859987248111775	0.00255495390805246	0.000569211740180253	0.999999996206915	0.00156279874654455	0.0280380903720812	0.996109716538046	0.028327876936822
K03196: type IV secretion system protein VirB11	0.448670748440104	0.504522078339005	0.0370976845161859	1.67002934406867e-06	0.713608655387817	2.93466271680254e-05	4.57554424301287e-05	0.503791101743588	0.0636686011339372	2.85707381038392e-06	0.966778518883962	4.9441715906939e-05	8.75828232931427e-05	0.996109716538046	0.227169270282694
K08364: periplasmic mercuric ion binding protein	0.665604749365776	0.574350975789226	0.0248685360657644	1.1165476571083e-12	0.442634978705244	8.00585597815484e-10	4.58153150972862e-06	0.188262164418457	0.00151748106237524	2.70343102180519e-12	0.73837191432689	1.73545745509361e-09	9.64975166080211e-06	0.996109716538046	0.0200802331014741
K08365: MerR family transcriptional regulator, mercuric resistance operon	1.07740778865212	0.674125738997231	0	8.78991585529827e-15	6.57171743823071e-05	2.98649993624167e-14	4.78799397196639e-06	0.857911159611933	0.982730908251183	2.35704750766932e-14	0.00103815731993541	8.48160947682968e-14	1.00637152304418e-05	0.996109716538046	0.999998145862406
K08368: MFS transporter, putative metabolite transport protein	0.403935079733181	0.5164329970201	0.0308629038844113	1.0850926067378e-07	0.404015871455472	0.00256588432343852	0.000631698788893797	0.00784756988466596	2.2569698769972e-05	2.01678128159175e-07	0.690411176178961	0.00367754600347781	0.00107316509293791	0.996109716538046	0.0016552018844918
K08369: MFS transporter, putative metabolite:H+ symporter	0.764698960804071	0.941143028166601	0.0810853926140865	1.34803981571411e-11	0.119091541777273	2.73472255951646e-08	2.20252538429833e-09	0.5071306970266	0.0264310710480935	3.07783884405544e-11	0.294439567342916	5.47034381195421e-08	5.90866990490256e-09	0.996109716538046	0.131014600545395
K01615: glutaconyl-CoA decarboxylase	0.663732749158677	0.523606067785024	0.00983396703835172	2.63987798020063e-13	0.0783699712023065	8.84514683718862e-13	6.46058586406539e-07	0.121336093026641	0.0270972612795903	6.59915288110114e-13	0.214688575476345	2.1868565718102e-12	1.45920542317499e-06	0.996109716538046	0.132336211746298
K01616: 2-oxoglutarate decarboxylase	0.0488340145379891	0.0941030253290453	0.000452221096621983	0.003911982305071	0.0608973113910867	0.130841337042522	0.00435333280913031	0.382728504951973	0.560113332147087	0.00489762161476084	0.179073398279007	0.151701184491016	0.00660651628251712	0.996109716538046	0.876004587045046
K01611: S-adenosylmethionine decarboxylase	0.910798340532702	0.89433647434888	0.226849932313624	2.15554474487998e-05	0.988165406409561	9.70130422672799e-06	0.000230744459734367	0.071136903032001	0.450222723232727	3.36357045633838e-05	0.999999996206915	1.68478855429653e-05	0.000413465271240238	0.996109716538046	0.763159486582458
K01610: phosphoenolpyruvate carboxykinase (ATP)	1.98453217379905	1.77838650080071	0.248993111740135	9.8178948279725e-32	0.0161925976729674	1.66533453693773e-15	1.66533453693773e-15	0.564038488622325	0.999844636756291	1.08657319668852e-30	0.0683525256833237	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.999998145862406
K01613: phosphatidylserine decarboxylase	1.75464976626112	1.42684675086769	0.205122633575022	6.35320126636805e-23	0.00104551353190441	1.66533453693773e-15	3.00870439673417e-14	0.683554946343835	0.999831465866889	2.65057821167802e-22	0.00949216533157898	6.8261894453468e-15	1.23961984661357e-13	0.996109716538046	0.999998145862406
K01612: 4-hydroxybenzoate decarboxylase	0.037202776190574	0.0400428117795636	0	0.17078760748705	0.983088089236408	0.163466744538946	0.211123345913643	0.857719703385052	0.999963191503638	0.181872667385177	0.999999996206915	0.18706938785647	0.244922395002162	0.996109716538046	0.999998145862406
K01619: deoxyribose-phosphate aldolase	2.03292953061137	1.86746127511557	0.168976160586066	4.55928478350065e-36	0.0488332141478214	1.66533453693773e-15	1.66533453693773e-15	0.683199939147941	0.437760871557894	1.19108869000723e-34	0.152235953270202	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.749760952496595
K01618	0.54164903735713	0.487826349646224	0.0972593770657184	1.71049680035465e-09	0.530911084417175	2.25516494367639e-10	1.15682435530839e-06	0.736693224765973	0.798204639174641	3.49858670153185e-09	0.825244068142836	4.99533806847096e-10	2.55778781357145e-06	0.996109716538046	0.999998145862406
K02831: ser/thr/tyr protein kinase RAD53	0.0210455323850213	0.0308828140137112	0.00353598853261954	0.165604852881305	0.572538808940773	0.330139780381776	0.138125350642757	0.330555983303105	0.99989086653295	0.176693556439703	0.860429676355475	0.360136351825066	0.164566257459867	0.996109716538046	0.999998145862406
K02834: ribosome-binding factor A	1.96985274245034	1.64696612140462	0.107252298762749	6.14553486232609e-27	0.00233259264584362	1.66533453693773e-15	1.56541446472147e-14	0.422705903785552	0.471407595460823	3.67464348791541e-26	0.0171282098613872	6.8261894453468e-15	9.12708606011455e-14	0.996109716538046	0.786257635310896
K02835: peptide chain release factor RF-1	2.07979233103672	1.82551326467811	0.645421699409681	4.42179636960052e-25	0.00344931562380768	1.66533453693773e-15	2.58681964737661e-14	0.373293465265314	0.312659137859442	2.20257565480838e-24	0.0222484583222007	6.8261894453468e-15	1.23961984661357e-13	0.996109716538046	0.609236186193378
K02836: peptide chain release factor RF-2	2.11110702352866	2.01261848055767	0.327738400136691	6.36816333257143e-32	0.396707263353247	1.66533453693773e-15	1.66533453693773e-15	0.91972214569995	0.900128969053829	7.25899067516147e-31	0.683486303999778	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.999998145862406
K05285: phosphatidylinositol glycan, class N	0.0526270098749124	0.106807097495443	0.212112801609583	0.0192553813739757	0.460926709663665	0.0167676055974559	0.257626065934582	0.502131986780925	0.999848525147664	0.0224063288899618	0.758696831185163	0.0219304716956842	0.294185733218282	0.996109716538046	0.999998145862406
K03618: hydrogenase-1 operon protein HyaF	0.205374413491516	0.191031565275296	0	0.110991350523951	0.976352269829144	0.0498637065285373	0.143784245904079	0.128796396343924	0.32629062988171	0.120321344726499	0.999999996206915	0.0611073850692987	0.170806929121414	0.996109716538046	0.626762064258594
K03617: electron transport complex protein RnfA	2.01253125461152	1.74783999549357	0.185613697672243	4.61631257304123e-30	0.00437243204375404	1.66533453693773e-15	1.88737914186277e-15	0.633828814998716	0.999849166284036	3.95767530029605e-29	0.0265281834248193	6.8261894453468e-15	1.71983186175429e-14	0.996109716538046	0.999998145862406
